,Term,Attr Score
159,interstitial_disease,0.0
160,lymphangioma,0.0
161,specimen,0.0
162,gluteus_maximus,0.0
163,right_vastus_lateralis,0.0
164,pneumonia,0.0
165,anterior_commissure,0.0
166,vagina,0.0
167,contusion,0.0
168,detrusor,0.0
169,tumor_board_presentation_by_dr,0.0
170,homogeneous,0.0
171,long_bone,0.0
172,arcuate,0.0
173,lacunar,0.0
174,right_semimembranosus,0.0
175,codman_triangle,0.0
176,wine_stain,0.0
177,degenerative_disk_disease,0.0
178,contracture,0.0
179,abducens_nerve,0.0
180,clavicle,0.0
181,dtpa,0.0
182,intraarticular_fracture,0.0
183,cavoatrial,0.0
184,sinus_tract,0.0
185,first_finger,0.0
186,cervical_vertebral_body,0.0
187,endometrial_cavity,0.0
188,double_wall_sign,0.0
189,craniosynostosis,0.0
190,newborn,0.0
191,endoscopic,0.0
192,tc,0.0
193,malrotation,0.0
194,neutral,0.0
195,elevated,0.0
196,multidetector,0.0
197,diaphragm,0.0
198,hematoma,0.0
199,perivascular,0.0
200,inferior_abdominal_wall,0.0
201,cardiovascular_system,0.0
202,descending_aorta,0.0
203,intramural,0.0
204,spr2006,0.0
205,lungs,0.0
206,inferior_pubic_ramus,0.0
207,dysgerminoma,0.0
208,diaphysis,0.0
209,narrowed,0.0
210,appendicular_skeleton,0.0
211,bicipital_tuberosity,0.0
212,achondroplasia,0.0
213,arteries,0.0
214,subfalcine_herniation,0.0
215,sartorius,0.0
216,suspicious,0.0
217,incomplete,0.0
218,fractured,0.0
219,density,0.0
220,first_digit,0.0
221,hyoid_bone,0.0
222,malignancy,0.0
223,aspiration_of_water,0.0
224,clustered,0.0
225,floor,0.0
226,umbilical_arterial_catheter,0.0
227,tunica_albuginea,0.0
228,cranial,0.0
229,cul,0.0
230,invagination,0.0
231,subtalar_joint,0.0
232,cecum,0.0
233,disappearance,0.0
234,narrowing,0.0
235,interstitium,0.0
236,kikuchi_disease,0.0
237,mucopolysaccharidosis,0.0
238,spondylolisthesis,0.0
239,buccal,0.0
240,lymphadenopathy,0.0
241,oxycephaly,0.0
242,parotid_gland,0.0
243,subarachnoid_hemorrhage,0.0
244,crohn_disease,0.0
245,chondrolysis,0.0
246,pneumatocele,0.0
247,consult,0.0
248,adjacent,0.0
249,axilla,0.0
250,dura_mater,0.0
251,carpal_tunnel,0.0
252,micronodular,0.0
253,intermediate_signal_intensity,0.0
254,interatrial_septum,0.0
255,urography,0.0
256,dissection,0.0
257,early_arterial_phase,0.0
258,serous,0.0
259,lateral_rotation,0.0
260,echo_time,0.0
261,cerebellar_white_matter,0.0
262,choroid_plexus_carcinoma,0.0
263,superficial_femoral_artery,0.0
264,fat_suppression,0.0
265,pyonephrosis,0.0
266,epidural_anesthesia,0.0
267,hard_palate,0.0
268,foregut,0.0
269,mixed_echogenicity,0.0
270,acetabular_fossa,0.0
271,adrenal_gland,0.0
272,septated,0.0
273,scheuermann_disease,0.0
274,partially,0.0
275,olecranon_process,0.0
276,gi_bleed,0.0
277,thromboembolism,0.0
278,enhancement_pattern,0.0
279,claw_hand,0.0
280,finger,0.0
281,t2_weighted,0.0
282,femoral_head,0.0
283,atypical_teratoid_rhabdoid_tumor,0.0
284,segment_of_aorta,0.0
285,pericardial_effusion,0.0
286,common_carotid_artery,0.0
287,stomach,0.0
288,vas_deferens,0.0
289,sclerosing_osteomyelitis,0.0
290,femoral_vein,0.0
291,click_here_for_video_of_mri_images,0.0
292,carotid_arteries,0.0
293,discoid,0.0
294,contrast,0.0
295,hyperflexion,0.0
296,acromegaly,0.0
297,antegrade,0.0
298,low_dose,0.0
299,intracavitary,0.0
300,ethmoid_sinus,0.0
301,contrast_agent,0.0
302,ovarian_stroma,0.0
303,septal,0.0
304,diffuse_idiopathic_skeletal_hyperostosis,0.0
305,anastomosis,0.0
306,post_contrast,0.0
307,round_window,0.0
308,meniscal_cyst,0.0
309,suppression,0.0
310,guillain,0.0
311,definite,0.0
312,intraperitoneal,0.0
313,right_heart_failure,0.0
314,bilateral,0.0
315,thickening,0.0
316,autoimmune_disease,0.0
317,dermatomyositis,0.0
318,adult,0.0
319,osteopetrosis,0.0
320,gastrocnemius_muscle,0.0
321,fingers,0.0
322,external,0.0
323,minor,0.0
324,embryonal_carcinoma,0.0
325,lobulated,0.0
326,transpleural,0.0
327,minimal,0.0
328,occipital_cortex,0.0
329,fibular_collateral_ligament,0.0
330,spasm,0.0
331,serpentine,0.0
332,hypointensity,0.0
333,preoperative,0.0
334,trochlear_groove,0.0
335,polycystic_kidney_disease,0.0
336,eroded,0.0
337,talocalcaneal_joint,0.0
338,antrum,0.0
339,haustra,0.0
340,hypoglycemia,0.0
341,transurethral,0.0
342,average,0.0
343,whirlpool,0.0
344,anteater_sign,0.0
345,parapharyngeal_space,0.0
346,ischemic,0.0
347,fluoro,0.0
348,utricle,0.0
349,laryngeal_cartilage,0.0
350,isoechoic,0.0
351,opacity,0.0
352,rectus_femoris_muscle,0.0
353,grey_matter,0.0
354,fracture_dislocation,0.0
355,transplacental,0.0
356,noncalcified,0.0
357,letterer,0.0
358,l2_vertebral_body,0.0
359,abdomen,0.0
360,continuous_diaphragm_sign,0.0
361,myositis,0.0
362,necrotizing_fasciitis,0.0
363,high_resolution,0.0
364,obstruction,0.0
365,sepsis,0.0
366,radical,0.0
367,obstructive_jaundice,0.0
368,medial_malleolus,0.0
369,partial,0.0
370,polypoid,0.0
371,posterior_urethral_valve,0.0
372,cervical_ribs,0.0
373,hemoperitoneum,0.0
374,overuse,0.0
375,pachygyria,0.0
376,verumontanum,0.0
377,diverticulitis,0.0
378,hypovascular,0.0
379,exudate,0.0
380,paracolic_gutters,0.0
381,anterior_urethra,0.0
382,metallic,0.0
383,centrum_semiovale,0.0
384,pinna,0.0
385,choroid,0.0
386,displacement,0.0
387,left_scapula,0.0
388,retracted,0.0
389,heterogeneous_enhancement,0.0
390,venous_malformation,0.0
391,superior_pubic_ramus,0.0
392,distal_epiphysis,0.0
393,ureter,0.0
394,complication,0.0
395,cystic_disease,0.0
396,lipid,0.0
397,lambdoid_suture,0.0
398,occlusive,0.0
399,pheochromocytoma,0.0
400,decubitus,0.0
401,pharyngeal_pouch,0.0
402,left_optic_nerve,0.0
403,anterior,0.0
404,tenth,0.0
405,bacterial_infection,0.0
406,lordotic,0.0
407,raised_intracranial_pressure,0.0
408,bone_graft,0.0
409,oligodendroglioma,0.0
410,beam_hardening_artifact,0.0
411,99m_mdp,0.0
412,chyle,0.0
413,magnetic_resonance_imaging,0.0
414,hurler_syndrome,0.0
415,lung_parenchyma,0.0
416,left_paraspinal_line,0.0
417,procedure,0.0
418,brachial_plexus,0.0
419,gastroesophageal_junction,0.0
420,guidance,0.0
421,metabolic_bone_disease,0.0
422,fourth_digit,0.0
423,eyelid,0.0
424,child_abuse,0.0
425,diffuse,0.0
426,polymicrogyria,0.0
427,lacrimal_bone,0.0
428,paraaortic,0.0
429,left_knee,0.0
430,frontal_sinus,0.0
431,torcular_herophili,0.0
432,fissure,0.0
433,lupus,0.0
434,radiopaque,0.0
435,restricted_diffusion,0.0
436,extended,0.0
437,uterine_horn,0.0
438,epithelium,0.0
439,abortion,0.0
440,side_effect,0.0
441,consolidated,0.0
442,empty_delta_sign,0.0
443,transection,0.0
444,gallstone_ileus,0.0
445,globe,0.0
446,axial_skeleton,0.0
447,boutonniere_deformity,0.0
448,muscularis,0.0
449,diastolic_flow,0.0
450,anechoic,0.0
451,left_superior_frontal_gyrus,0.0
452,secretory,0.0
453,umbilical_venous_catheter,0.0
454,parietal_lobe,0.0
455,choledocholithiasis,0.0
456,vascular_anomaly,0.0
457,femoral,0.0
458,iliacus_muscle,0.0
459,cartilaginous_tissue,0.0
460,sufficient,0.0
461,sunburst_pattern,0.0
462,end_plate,0.0
463,terminal_ileum,0.0
464,diagnosis,0.0
465,gynecomastia,0.0
466,mylohyoid_muscle,0.0
467,suboptimal,0.0
468,congestive,0.0
469,resorption,0.0
470,myelofibrosis,0.0
471,atelectasis,0.0
472,weight_bearing,0.0
473,click_here_for_tumor_board_presentation_of_this_case,0.0
474,l2,0.0
475,adrenal_cortex,0.0
476,fracture,0.0
477,stellate,0.0
478,shunt,0.0
479,cerebrospinal_fluid,0.0
480,posterior_cerebral_artery,0.0
481,direct_extension,0.0
482,intrapulmonary,0.0
483,poisoning,0.0
484,brisk,0.0
485,hernia_through_foramen_of_morgagni,0.0
486,fine_linear,0.0
487,joubert_syndrome,0.0
488,uterine_adnexa,0.0
489,left_hemidiaphragm,0.0
490,cranial_base,0.0
491,arterial_system,0.0
492,ectasia,0.0
493,water_density,0.0
494,sylvian_fissure,0.0
495,ectopic_kidney,0.0
496,to,0.0
497,heart_failure,0.0
498,keyhole,0.0
499,distal_tibia,0.0
500,union,0.0
501,angiomyolipoma,0.0
502,lower_extremity,0.0
503,germ_cell_neoplasm,0.0
504,left_thyroid_lobe,0.0
505,extraaxial,0.0
506,aponeurosis,0.0
507,second_digit,0.0
508,acetabular_labrum,0.0
509,phlebitis,0.0
510,fourth,0.0
511,lateral_cuneiform,0.0
512,intradural_space,0.0
513,rheumatoid,0.0
514,velocity,0.0
515,leg_length,0.0
516,mitral_valve_regurgitation,0.0
517,tomography,0.0
518,costophrenic_angle,0.0
519,lytic,0.0
520,cuboid,0.0
521,volvulus,0.0
522,hernia_through_foramen_of_bochdalek,0.0
523,retroversion,0.0
524,sling,0.0
525,transposition_of_great_vessels,0.0
526,interstitial_emphysema,0.0
527,porta_hepatis,0.0
528,osteitis,0.0
529,pleural_cavity,0.0
530,interspinous_ligament,0.0
531,subpleural_region,0.0
532,seronegative_spondyloarthropathy,0.0
533,well,0.0
534,femoral_artery,0.0
535,dyke,0.0
536,lateral_horn,0.0
537,pineocytoma,0.0
538,fibrolipoma,0.0
539,tooth,0.0
540,probably,0.0
541,granuloma,0.0
542,csf_flow,0.0
543,lingual_tonsil,0.0
544,peritoneal_cavity,0.0
545,carpal_bone,0.0
546,extramedullary_hematopoiesis,0.0
547,carina,0.0
548,hepatoma,0.0
549,abdominal_cavity,0.0
550,fibrous,0.0
551,rheumatoid_nodule,0.0
552,mature_teratoma,0.0
553,suprasellar,0.0
554,tissue,0.0
555,up,0.0
556,pharynx,0.0
557,shortness_of_breath,0.0
558,great_cerebral_vein,0.0
559,medullary_nephrocalcinosis,0.0
560,please_click_here_for_link_to_tapvr_quicktime_movie,0.0
561,cystic_partially_differentiated_nephroblastoma,0.0
562,poorly,0.0
563,anteroinferior_iliac_spine,0.0
564,little_finger,0.0
565,posterolateral,0.0
566,sharp,0.0
567,radiation_enteritis,0.0
568,click_here_for_the_tumor_board_presentation_and_discussion,0.0
569,transverse_mesocolon,0.0
570,embryonal_cell_carcinoma,0.0
571,cruciate_ligament,0.0
572,lipoma,0.0
573,renal_medulla,0.0
574,renal_failure,0.0
575,ureteral_reimplantation,0.0
576,hemangiopericytoma,0.0
577,pars_interarticularis,0.0
578,cortical_bone,0.0
579,asymptomatic,0.0
580,genitourinary_system,0.0
581,appendicitis,0.0
582,maximum,0.0
583,tendon_sheath,0.0
584,ligament_of_treitz,0.0
585,_images_1,0.0
586,transplanted_organ,0.0
587,common_femoral_artery,0.0
588,topical,0.0
589,lipomatosis,0.0
590,sialodochitis,0.0
591,anastomotic_leak,0.0
592,splenic_vein,0.0
593,gastric_bypass,0.0
594,cisterna_magna,0.0
595,splenic_flexure,0.0
596,degeneration,0.0
597,pseudo,0.0
598,asymmetry,0.0
599,subependymal_giant_cell_astrocytoma,0.0
600,hydrocele,0.0
601,neurofibromatosis_type_1,0.0
602,sella_turcica,0.0
603,dislocation,0.0
604,cochlear_implant,0.0
605,osteochondroma,0.0
606,typhlitis,0.0
607,imaging_modality,0.0
608,supine,0.0
609,pulmonary_edema,0.0
610,hepatic_vein,0.0
611,pulmonic_valve,0.0
612,arteritis,0.0
613,ventriculitis,0.0
614,uterine_didelphys,0.0
615,sixth,0.0
616,presacral_space,0.0
617,forefoot,0.0
618,sella,0.0
619,septal_defect,0.0
620,parallel,0.0
621,pancreatoblastoma,0.0
622,supraclavicular_lymph_node,0.0
623,white_matter_of_left_frontal_lobe,0.0
624,place,0.0
625,amygdala,0.0
626,assessment,0.0
627,fontan_procedure,0.0
628,phosphorus,0.0
629,azygos_continuation,0.0
630,hodgkin_lymphoma,0.0
631,cochlea,0.0
632,lymphosarcoma,0.0
633,internal_auditory_canal,0.0
634,lateral_recess,0.0
635,left_main_bronchus,0.0
636,hindgut,0.0
637,transverse_process,0.0
638,submucosal,0.0
639,melanoma,0.0
640,pedunculated,0.0
641,pleural_effusion,0.0
642,femoral_diaphysis,0.0
643,enteric_nervous_system,0.0
644,hepatocellular_carcinoma,0.0
645,lamina,0.0
646,insufficient,0.0
647,inguinal_region,0.0
648,barre_syndrome,0.0
649,geographic,0.0
650,neoplasma,0.0
651,multilocular,0.0
652,wrist,0.0
653,sunrise_view,0.0
654,membranous_urethra,0.0
655,rhabdomyosarcoma,0.0
656,mandibular_rami,0.0
657,transarterial,0.0
658,sturge,0.0
659,chondroid,0.0
660,intravascular,0.0
661,ring_finger,0.0
662,thrombophlebitis,0.0
663,oropharyngeal,0.0
664,carbon,0.0
665,peritoneum,0.0
666,leakage,0.0
667,navel,0.0
668,intratesticular,0.0
669,hyperbilirubinemia,0.0
670,wegener_granulomatosis,0.0
671,weight,0.0
672,chondromalacia,0.0
673,hemangioblastoma,0.0
674,healing,0.0
675,tuber_cinereum,0.0
676,adenitis,0.0
677,hypotension,0.0
678,anterior_tibial_tubercle,0.0
679,apophysitis,0.0
680,pulsatile,0.0
681,ground,0.0
682,block_vertebra,0.0
683,sickle_cell_disease,0.0
684,caroli_disease,0.0
685,infectious_arthritis,0.0
686,esophagus,0.0
687,grayscale_ultrasound,0.0
688,lateral_rectus_muscle,0.0
689,vestibule,0.0
690,pallidum,0.0
691,mesenchymal_hamartoma,0.0
692,definitely,0.0
693,choledochal_cyst,0.0
694,redistribution,0.0
695,retinopathy_of_prematurity,0.0
696,gray_matter,0.0
697,lymphoproliferative_disorder,0.0
698,seminal_vesicle,0.0
699,berry_aneurysm,0.0
700,fatty,0.0
701,almost_certainly,0.0
702,hepatic_encephalopathy,0.0
703,hammer,0.0
704,symptomatic,0.0
705,deep_vein_thrombosis,0.0
706,interstitial_lung_disease,0.0
707,median,0.0
708,ossified,0.0
709,right_temporal_lobe,0.0
710,otitis,0.0
711,acute_abdomen,0.0
712,subperiosteal_space,0.0
713,involution,0.0
714,thalassemia,0.0
715,renal_lobe,0.0
716,liver_disease,0.0
717,proteinuria,0.0
718,angio,0.0
719,central_nervous_system,0.0
720,second,0.0
721,round_mass,0.0
722,cervical_spine,0.0
723,left_renal_artery,0.0
724,oval_window,0.0
725,missile,0.0
726,transplant,0.0
727,uterine_artery,0.0
728,congenital_stenosis,0.0
729,rings_and_arcs,0.0
730,synovial_osteochondromatosis,0.0
731,facet_joint,0.0
732,vertebral_artery,0.0
733,retrolisthesis,0.0
734,upper_limb,0.0
735,infarction,0.0
736,fibrosis,0.0
737,sinuses,0.0
738,frontal_projection,0.0
739,regurgitation,0.0
740,mr_imaging,0.0
741,sclera,0.0
742,cystitis_glandularis,0.0
743,perineum,0.0
744,route_of_administration,0.0
745,renal_hilum,0.0
746,non,0.0
747,medial_tibial_spine,0.0
748,beaded,0.0
749,hypervascular,0.0
750,facial_bones,0.0
751,cherubism,0.0
752,decussation,0.0
753,iliopsoas,0.0
754,pancreatic_ducts,0.0
755,fibroid,0.0
756,whole_body,0.0
757,hemithorax,0.0
758,chest,0.0
759,philtrum,0.0
760,varus_deformity,0.0
761,nonbilious,0.0
762,glomus_tumor,0.0
763,intradural,0.0
764,noncommunicating_hydrocephalus,0.0
765,cesarean_section,0.0
766,c5_vertebra,0.0
767,chorion,0.0
768,medial_patellofemoral_ligament,0.0
769,vertebral_column,0.0
770,therapy,0.0
771,chest_wall,0.0
772,shifted,0.0
773,mixed_lytic_and_sclerotic,0.0
774,dystrophic,0.0
775,patellar_tendon,0.0
776,right_upper_lobe_bronchus,0.0
777,spondyloarthropathy,0.0
778,drainage,0.0
779,emphysema,0.0
780,pancreatic_tail,0.0
781,tendonitis,0.0
782,sialography,0.0
783,astrocytoma,0.0
784,mesencephalon,0.0
785,lead_poisoning,0.0
786,amyloidosis,0.0
787,diminished,0.0
788,pancake_kidney,0.0
789,amylase,0.0
790,cystography,0.0
791,hyaline_cartilage,0.0
792,humeral_epiphysis,0.0
793,aspergillosis,0.0
794,uterus,0.0
795,medial_meniscus,0.0
796,s1,0.0
797,juvenile_xanthogranuloma,0.0
798,gi_tract,0.0
799,left_hemiscrotum,0.0
800,babygram,0.0
801,visceral_pleura,0.0
802,gastric_fundus,0.0
803,l5,0.0
804,triple_phase,0.0
805,fifth_digit,0.0
806,quadriceps_tendon,0.0
807,right_kidney,0.0
808,meconium,0.0
809,spine,0.0
810,engorged,0.0
811,tongue,0.0
812,fusiform_aneurysm,0.0
813,fluoroscopy,0.0
814,small_bowel,0.0
815,gonadal_dysgenesis,0.0
816,t1,0.0
817,systemic_artery,0.0
818,scala_tympani,0.0
819,hemosiderosis,0.0
820,conus_medullaris,0.0
821,benign,0.0
822,atrial_septum,0.0
823,orbital_septum,0.0
824,margin,0.0
825,organ,0.0
826,synostosis,0.0
827,pharyngitis,0.0
828,sacroiliac_joint,0.0
829,fusiform,0.0
830,keratosis_obturans,0.0
831,seizure,0.0
832,intragastric,0.0
833,gaucher_disease,0.0
834,left_subclavian_artery,0.0
835,too_little,0.0
836,intense,0.0
837,anal_sphincter,0.0
838,neurenteric_cyst,0.0
839,focal,0.0
840,expanded,0.0
841,gastrointestinal_system,0.0
842,pathologic_fracture,0.0
843,endocardium,0.0
844,facial_nerve,0.0
845,ectopia,0.0
846,like,0.0
847,convex,0.0
848,not_seen,0.0
849,peritoneal_fluid,0.0
850,segment_of_colon,0.0
851,radiotherapy,0.0
852,skin_thickening,0.0
853,reversal_sign,0.0
854,aorta,0.0
855,uptake,0.0
856,goiter,0.0
857,cystitis,0.0
858,dental,0.0
859,buckle_fracture,0.0
860,infundibulum,0.0
861,thymic_cyst,0.0
862,villonodular_synovitis,0.0
863,olive,0.0
864,pituitary,0.0
865,anteroposterior_projection,0.0
866,needle,0.0
867,musculoskeletal_system,0.0
868,bile_duct,0.0
869,left_costophrenic_sulcus,0.0
870,subarachnoid_space,0.0
871,congenital_malformation,0.0
872,fracture_nonunion,0.0
873,designation,0.0
874,carotid_canal,0.0
875,fallopian_tubes,0.0
876,left_lateral_ventricle,0.0
877,cricoid_cartilage,0.0
878,routine,0.0
879,clitoris,0.0
880,standing,0.0
881,nuclear,0.0
882,posterior_interosseous_nerve,0.0
883,trachea,0.0
884,neonate,0.0
885,dissociation,0.0
886,left_parietal_lobe,0.0
887,ligament,0.0
888,germinoma,0.0
889,tumoral_calcinosis,0.0
890,arterial_flow,0.0
891,venous_thrombosis,0.0
892,clear_cell_carcinoma,0.0
893,peristalsis,0.0
894,temporal_bone,0.0
895,forearm,0.0
896,vertebral_body,0.0
897,rectum,0.0
898,left_frontal_lobe,0.0
899,enterography,0.0
900,osteoma,0.0
901,vertebra,0.0
902,paranasal_sinuses,0.0
903,basal_ganglia,0.0
904,radial_head,0.0
905,right_hippocampus,0.0
906,convexity,0.0
907,malignant_melanoma,0.0
908,greater_omentum,0.0
909,superior_rectus_muscle,0.0
910,hypoechoic,0.0
911,inferior_mesenteric_vein,0.0
912,radial_deviation,0.0
913,prostate,0.0
914,defined,0.0
915,septa,0.0
916,uncal_herniation,0.0
917,annulus_fibrosus,0.0
918,heterogenously_echogenic,0.0
919,skull_base,0.0
920,lymphangiectasis,0.0
921,right_frontal_lobe,0.0
922,fine_needle_aspiration,0.0
923,mixed_germ_cell_tumor,0.0
924,fixed,0.0
925,cingulate_gyrus,0.0
926,supraclinoid,0.0
927,serous_fluid,0.0
928,thalassaemia,0.0
929,ejection_fraction,0.0
930,kerley_lines,0.0
931,ablation,0.0
932,parathyroid_gland,0.0
933,renal_artery,0.0
934,parotid,0.0
935,orthogonal,0.0
936,regional,0.0
937,osteochondrosis,0.0
938,popcorn,0.0
939,subglottic_stenosis,0.0
940,posterior_fossa,0.0
941,arachnoiditis,0.0
942,occipital_region,0.0
943,click_here_for_cine_of_series_3,0.0
944,amorphous,0.0
945,concentric,0.0
946,prolapse,0.0
947,chance_fracture,0.0
948,shallow,0.0
949,right_side,0.0
950,mesenteritis,0.0
951,glioblastoma_multiforme,0.0
952,splenectomy,0.0
953,fibroma,0.0
954,injury,0.0
955,heart_disease,0.0
956,right_minor_fissure,0.0
957,air,0.0
958,porion,0.0
959,transtentorial_herniation,0.0
960,vomiting,0.0
961,progressive,0.0
962,right_lung,0.0
963,colloid_cyst,0.0
964,clinical_success,0.0
965,aneurysm,0.0
966,hernia,0.0
967,seronegative,0.0
968,delayed,0.0
969,biopsy,0.0
970,mucinous_cystadenoma,0.0
971,total_anomalous_pulmonary_venous_return,0.0
972,iatrogenic,0.0
973,platysma_muscle,0.0
974,enteric_ganglion,0.0
975,teratoma,0.0
976,occipital_lobe,0.0
977,amount,0.0
978,osteochondromatosis,0.0
979,indication,0.0
980,constipation,0.0
981,suprarenal,0.0
982,spinal_column,0.0
983,deformity,0.0
984,infection,0.0
985,harris_type_iv_fracture,0.0
986,neurohypophysis,0.0
987,thickened,0.0
988,loop_obstruction,0.0
989,frontal_bone,0.0
990,femoral_epiphysis,0.0
991,left_posterior_pararenal_space,0.0
992,sigmoid_sinus,0.0
993,embolus,0.0
994,epiphysis,0.0
995,on_a_stalk,0.0
996,popliteal_region,0.0
997,maxilla,0.0
998,sheath,0.0
999,strain,0.0
1000,axial_joint,0.0
1001,intervention,0.0
1002,side,0.0
1003,blind_pouch,0.0
1004,advanced,0.0
1005,tracheoesophageal_fistula,0.0
1006,disappeared,0.0
1007,pre,0.0
1008,ray,0.0
1009,intact,0.0
1010,mineralization,0.0
1011,castleman_disease,0.0
1012,aqueduct,0.0
1013,subdural,0.0
1014,urinary_tract,0.0
1015,lateral_collateral_ligament,0.0
1016,three_sign,0.0
1017,superior_mesenteric_vein,0.0
1018,asymmetrical,0.0
1019,midbrain,0.0
1020,retrobulbar,0.0
1021,groin,0.0
1022,germ_cell,0.0
1023,injection,0.0
1024,atresia,0.0
1025,subarachnoid,0.0
1026,osteolysis,0.0
1027,ferguson,0.0
1028,sphincterotomy,0.0
1029,decubitis,0.0
1030,center,0.0
1031,suction,0.0
1032,constricted,0.0
1033,left_hemithorax,0.0
1034,medullary_carcinoma,0.0
1035,upper_gi_series,0.0
1036,anterior_longitudinal_ligament,0.0
1037,green,0.0
1038,main_bronchus,0.0
1039,middle_ear_cavity,0.0
1040,joint_capsule,0.0
1041,dictated,0.0
1042,cystotomy,0.0
1043,effusion,0.0
1044,microlithiasis,0.0
1045,liquid,0.0
1046,motion,0.0
1047,review,0.0
1048,blood_vessels,0.0
1049,total,0.0
1050,feeding_artery,0.0
1051,intraspinal,0.0
1052,lateral_mass,0.0
1053,band_heterotopia,0.0
1054,cardiac_chamber,0.0
1055,dizziness,0.0
1056,unexpected_finding,0.0
1057,vessels,0.0
1058,appendicolith,0.0
1059,dilation,0.0
1060,blount_disease,0.0
1061,abdominal_musculature,0.0
1062,parotitis,0.0
1063,tumor_embolism,0.0
1064,madelung_deformity,0.0
1065,subluxation,0.0
1066,asplenia,0.0
1067,histiocytosis_x,0.0
1068,conjunctival,0.0
1069,parathyroid,0.0
1070,base_of_heart,0.0
1071,pneumopericardium,0.0
1072,isotropic,0.0
1073,transcatheter,0.0
1074,trunk,0.0
1075,motility,0.0
1076,right_scapula,0.0
1077,subdural_hematoma,0.0
