,Term,Attr Score
129,treatment,0.0
130,ununited,0.0
131,at_rest,0.0
132,small_joint,0.0
133,sacral_nerve,0.0
134,thoracic_cavity,0.0
135,bursa,0.0
136,motor_cortex,0.0
137,meningocele,0.0
138,skeletal_system,0.0
139,nasoenteric_feeding_tube,0.0
140,ptosis,0.0
141,calcifications,0.0
142,calyx,0.0
143,regeneration,0.0
144,intraabdominal,0.0
145,disease_progression,0.0
146,heart,0.0
147,infusion,0.0
148,paraovarian,0.0
149,osteolytic,0.0
150,oblique_view,0.0
151,vascularity,0.0
152,corrected,0.0
153,thrombus,0.0
154,lower_abdomen,0.0
155,lymphangiectasia,0.0
156,perineuroma,0.0
157,interstitial_disease,0.0
158,lymphangioma,0.0
159,specimen,0.0
160,gluteus_maximus,0.0
161,right_vastus_lateralis,0.0
162,pneumonia,0.0
163,anterior_commissure,0.0
164,vagina,0.0
165,contusion,0.0
166,detrusor,0.0
167,tumor_board_presentation_by_dr,0.0
168,homogeneous,0.0
169,long_bone,0.0
170,arcuate,0.0
171,lacunar,0.0
172,right_semimembranosus,0.0
173,codman_triangle,0.0
174,wine_stain,0.0
175,degenerative_disk_disease,0.0
176,contracture,0.0
177,abducens_nerve,0.0
178,clavicle,0.0
179,dtpa,0.0
180,intraarticular_fracture,0.0
181,cavoatrial,0.0
182,sinus_tract,0.0
183,first_finger,0.0
184,cervical_vertebral_body,0.0
185,endometrial_cavity,0.0
186,double_wall_sign,0.0
187,craniosynostosis,0.0
188,newborn,0.0
189,endoscopic,0.0
190,tc,0.0
191,malrotation,0.0
192,neutral,0.0
193,elevated,0.0
194,multidetector,0.0
195,diaphragm,0.0
196,hematoma,0.0
197,perivascular,0.0
198,inferior_abdominal_wall,0.0
199,cardiovascular_system,0.0
200,descending_aorta,0.0
201,intramural,0.0
202,spr2006,0.0
203,lungs,0.0
204,inferior_pubic_ramus,0.0
205,dysgerminoma,0.0
206,diaphysis,0.0
207,narrowed,0.0
208,appendicular_skeleton,0.0
209,bicipital_tuberosity,0.0
210,achondroplasia,0.0
211,arteries,0.0
212,subfalcine_herniation,0.0
213,sartorius,0.0
214,suspicious,0.0
215,incomplete,0.0
216,fractured,0.0
217,density,0.0
218,first_digit,0.0
219,hyoid_bone,0.0
220,malignancy,0.0
221,aspiration_of_water,0.0
222,clustered,0.0
223,floor,0.0
224,umbilical_arterial_catheter,0.0
225,tunica_albuginea,0.0
226,cranial,0.0
227,cul,0.0
228,invagination,0.0
229,subtalar_joint,0.0
230,cecum,0.0
231,disappearance,0.0
232,narrowing,0.0
233,interstitium,0.0
234,kikuchi_disease,0.0
235,mucopolysaccharidosis,0.0
236,spondylolisthesis,0.0
237,buccal,0.0
238,lymphadenopathy,0.0
239,oxycephaly,0.0
240,parotid_gland,0.0
241,subarachnoid_hemorrhage,0.0
242,crohn_disease,0.0
243,chondrolysis,0.0
244,pneumatocele,0.0
245,consult,0.0
246,adjacent,0.0
247,axilla,0.0
248,dura_mater,0.0
249,carpal_tunnel,0.0
250,micronodular,0.0
251,intermediate_signal_intensity,0.0
252,interatrial_septum,0.0
253,urography,0.0
254,dissection,0.0
255,early_arterial_phase,0.0
256,serous,0.0
257,lateral_rotation,0.0
258,echo_time,0.0
259,cerebellar_white_matter,0.0
260,choroid_plexus_carcinoma,0.0
261,superficial_femoral_artery,0.0
262,fat_suppression,0.0
263,pyonephrosis,0.0
264,epidural_anesthesia,0.0
265,hard_palate,0.0
266,foregut,0.0
267,mixed_echogenicity,0.0
268,acetabular_fossa,0.0
269,adrenal_gland,0.0
270,septated,0.0
271,scheuermann_disease,0.0
272,partially,0.0
273,olecranon_process,0.0
274,gi_bleed,0.0
275,thromboembolism,0.0
276,enhancement_pattern,0.0
277,claw_hand,0.0
278,finger,0.0
279,t2_weighted,0.0
280,femoral_head,0.0
281,atypical_teratoid_rhabdoid_tumor,0.0
282,segment_of_aorta,0.0
283,pericardial_effusion,0.0
284,common_carotid_artery,0.0
285,stomach,0.0
286,vas_deferens,0.0
287,sclerosing_osteomyelitis,0.0
288,femoral_vein,0.0
289,click_here_for_video_of_mri_images,0.0
290,carotid_arteries,0.0
291,discoid,0.0
292,contrast,0.0
293,hyperflexion,0.0
294,acromegaly,0.0
295,antegrade,0.0
296,low_dose,0.0
297,intracavitary,0.0
298,ethmoid_sinus,0.0
299,contrast_agent,0.0
300,ovarian_stroma,0.0
301,septal,0.0
302,diffuse_idiopathic_skeletal_hyperostosis,0.0
303,anastomosis,0.0
304,post_contrast,0.0
305,round_window,0.0
306,meniscal_cyst,0.0
307,suppression,0.0
308,guillain,0.0
309,definite,0.0
310,intraperitoneal,0.0
311,right_heart_failure,0.0
312,bilateral,0.0
313,thickening,0.0
314,autoimmune_disease,0.0
315,dermatomyositis,0.0
316,adult,0.0
317,osteopetrosis,0.0
318,gastrocnemius_muscle,0.0
319,fingers,0.0
320,external,0.0
321,minor,0.0
322,embryonal_carcinoma,0.0
323,lobulated,0.0
324,transpleural,0.0
325,minimal,0.0
326,occipital_cortex,0.0
327,fibular_collateral_ligament,0.0
328,spasm,0.0
329,serpentine,0.0
330,hypointensity,0.0
331,preoperative,0.0
332,trochlear_groove,0.0
333,polycystic_kidney_disease,0.0
334,eroded,0.0
335,talocalcaneal_joint,0.0
336,antrum,0.0
337,haustra,0.0
338,hypoglycemia,0.0
339,transurethral,0.0
340,average,0.0
341,whirlpool,0.0
342,anteater_sign,0.0
343,parapharyngeal_space,0.0
344,ischemic,0.0
345,fluoro,0.0
346,utricle,0.0
347,laryngeal_cartilage,0.0
348,isoechoic,0.0
349,opacity,0.0
350,rectus_femoris_muscle,0.0
351,grey_matter,0.0
352,fracture_dislocation,0.0
353,transplacental,0.0
354,noncalcified,0.0
355,letterer,0.0
356,l2_vertebral_body,0.0
357,abdomen,0.0
358,continuous_diaphragm_sign,0.0
359,myositis,0.0
360,necrotizing_fasciitis,0.0
361,high_resolution,0.0
362,obstruction,0.0
363,sepsis,0.0
364,radical,0.0
365,obstructive_jaundice,0.0
366,medial_malleolus,0.0
367,partial,0.0
368,polypoid,0.0
369,posterior_urethral_valve,0.0
370,cervical_ribs,0.0
371,hemoperitoneum,0.0
372,overuse,0.0
373,pachygyria,0.0
374,verumontanum,0.0
375,diverticulitis,0.0
376,hypovascular,0.0
377,exudate,0.0
378,paracolic_gutters,0.0
379,anterior_urethra,0.0
380,metallic,0.0
381,centrum_semiovale,0.0
382,pinna,0.0
383,choroid,0.0
384,displacement,0.0
385,left_scapula,0.0
386,retracted,0.0
387,heterogeneous_enhancement,0.0
388,venous_malformation,0.0
389,superior_pubic_ramus,0.0
390,distal_epiphysis,0.0
391,ureter,0.0
392,complication,0.0
393,cystic_disease,0.0
394,lipid,0.0
395,lambdoid_suture,0.0
396,occlusive,0.0
397,pheochromocytoma,0.0
398,decubitus,0.0
399,pharyngeal_pouch,0.0
400,left_optic_nerve,0.0
401,anterior,0.0
402,tenth,0.0
403,bacterial_infection,0.0
404,lordotic,0.0
405,raised_intracranial_pressure,0.0
406,bone_graft,0.0
407,oligodendroglioma,0.0
408,beam_hardening_artifact,0.0
409,99m_mdp,0.0
410,chyle,0.0
411,magnetic_resonance_imaging,0.0
412,hurler_syndrome,0.0
413,lung_parenchyma,0.0
414,left_paraspinal_line,0.0
415,procedure,0.0
416,brachial_plexus,0.0
417,gastroesophageal_junction,0.0
418,guidance,0.0
419,metabolic_bone_disease,0.0
420,fourth_digit,0.0
421,eyelid,0.0
422,child_abuse,0.0
423,diffuse,0.0
424,polymicrogyria,0.0
425,lacrimal_bone,0.0
426,paraaortic,0.0
427,left_knee,0.0
428,frontal_sinus,0.0
429,torcular_herophili,0.0
430,fissure,0.0
431,lupus,0.0
432,radiopaque,0.0
433,restricted_diffusion,0.0
434,extended,0.0
435,uterine_horn,0.0
436,epithelium,0.0
437,abortion,0.0
438,side_effect,0.0
439,consolidated,0.0
440,empty_delta_sign,0.0
441,transection,0.0
442,gallstone_ileus,0.0
443,globe,0.0
444,axial_skeleton,0.0
445,boutonniere_deformity,0.0
446,muscularis,0.0
447,diastolic_flow,0.0
448,anechoic,0.0
449,left_superior_frontal_gyrus,0.0
450,secretory,0.0
451,umbilical_venous_catheter,0.0
452,parietal_lobe,0.0
453,choledocholithiasis,0.0
454,vascular_anomaly,0.0
455,femoral,0.0
456,iliacus_muscle,0.0
457,cartilaginous_tissue,0.0
458,sufficient,0.0
459,sunburst_pattern,0.0
460,end_plate,0.0
461,terminal_ileum,0.0
462,diagnosis,0.0
463,gynecomastia,0.0
464,mylohyoid_muscle,0.0
465,suboptimal,0.0
466,congestive,0.0
467,resorption,0.0
468,myelofibrosis,0.0
469,atelectasis,0.0
470,weight_bearing,0.0
471,click_here_for_tumor_board_presentation_of_this_case,0.0
472,l2,0.0
473,adrenal_cortex,0.0
474,fracture,0.0
475,stellate,0.0
476,shunt,0.0
477,cerebrospinal_fluid,0.0
478,posterior_cerebral_artery,0.0
479,direct_extension,0.0
480,intrapulmonary,0.0
481,poisoning,0.0
482,brisk,0.0
483,hernia_through_foramen_of_morgagni,0.0
484,fine_linear,0.0
485,joubert_syndrome,0.0
486,uterine_adnexa,0.0
487,left_hemidiaphragm,0.0
488,cranial_base,0.0
489,arterial_system,0.0
490,ectasia,0.0
491,water_density,0.0
492,sylvian_fissure,0.0
493,ectopic_kidney,0.0
494,to,0.0
495,heart_failure,0.0
496,keyhole,0.0
497,distal_tibia,0.0
498,union,0.0
499,angiomyolipoma,0.0
500,lower_extremity,0.0
501,germ_cell_neoplasm,0.0
502,left_thyroid_lobe,0.0
503,extraaxial,0.0
504,aponeurosis,0.0
505,second_digit,0.0
506,acetabular_labrum,0.0
507,phlebitis,0.0
508,fourth,0.0
509,lateral_cuneiform,0.0
510,intradural_space,0.0
511,rheumatoid,0.0
512,velocity,0.0
513,leg_length,0.0
514,mitral_valve_regurgitation,0.0
515,tomography,0.0
516,costophrenic_angle,0.0
517,lytic,0.0
518,cuboid,0.0
519,volvulus,0.0
520,hernia_through_foramen_of_bochdalek,0.0
521,retroversion,0.0
522,sling,0.0
523,transposition_of_great_vessels,0.0
524,interstitial_emphysema,0.0
525,porta_hepatis,0.0
526,osteitis,0.0
527,pleural_cavity,0.0
528,interspinous_ligament,0.0
529,subpleural_region,0.0
530,seronegative_spondyloarthropathy,0.0
531,well,0.0
532,femoral_artery,0.0
533,dyke,0.0
534,lateral_horn,0.0
535,pineocytoma,0.0
536,fibrolipoma,0.0
537,tooth,0.0
538,probably,0.0
539,granuloma,0.0
540,csf_flow,0.0
541,lingual_tonsil,0.0
542,peritoneal_cavity,0.0
543,carpal_bone,0.0
544,extramedullary_hematopoiesis,0.0
545,carina,0.0
546,hepatoma,0.0
547,abdominal_cavity,0.0
548,fibrous,0.0
549,rheumatoid_nodule,0.0
550,mature_teratoma,0.0
551,suprasellar,0.0
552,tissue,0.0
553,up,0.0
554,pharynx,0.0
555,shortness_of_breath,0.0
556,great_cerebral_vein,0.0
557,medullary_nephrocalcinosis,0.0
558,please_click_here_for_link_to_tapvr_quicktime_movie,0.0
559,cystic_partially_differentiated_nephroblastoma,0.0
560,poorly,0.0
561,anteroinferior_iliac_spine,0.0
562,little_finger,0.0
563,posterolateral,0.0
564,sharp,0.0
565,radiation_enteritis,0.0
566,click_here_for_the_tumor_board_presentation_and_discussion,0.0
567,transverse_mesocolon,0.0
568,embryonal_cell_carcinoma,0.0
569,cruciate_ligament,0.0
570,lipoma,0.0
571,renal_medulla,0.0
572,renal_failure,0.0
573,ureteral_reimplantation,0.0
574,hemangiopericytoma,0.0
575,pars_interarticularis,0.0
576,cortical_bone,0.0
577,asymptomatic,0.0
578,genitourinary_system,0.0
579,appendicitis,0.0
580,maximum,0.0
581,tendon_sheath,0.0
582,ligament_of_treitz,0.0
583,_images_1,0.0
584,transplanted_organ,0.0
585,common_femoral_artery,0.0
586,topical,0.0
587,lipomatosis,0.0
588,sialodochitis,0.0
589,anastomotic_leak,0.0
590,splenic_vein,0.0
591,gastric_bypass,0.0
592,cisterna_magna,0.0
593,splenic_flexure,0.0
594,degeneration,0.0
595,pseudo,0.0
596,asymmetry,0.0
597,subependymal_giant_cell_astrocytoma,0.0
598,hydrocele,0.0
599,neurofibromatosis_type_1,0.0
600,sella_turcica,0.0
601,dislocation,0.0
602,cochlear_implant,0.0
603,osteochondroma,0.0
604,typhlitis,0.0
605,imaging_modality,0.0
606,supine,0.0
607,pulmonary_edema,0.0
608,hepatic_vein,0.0
609,pulmonic_valve,0.0
610,arteritis,0.0
611,ventriculitis,0.0
612,uterine_didelphys,0.0
613,sixth,0.0
614,presacral_space,0.0
615,forefoot,0.0
616,sella,0.0
617,septal_defect,0.0
618,parallel,0.0
619,pancreatoblastoma,0.0
620,supraclavicular_lymph_node,0.0
621,white_matter_of_left_frontal_lobe,0.0
622,place,0.0
623,amygdala,0.0
624,assessment,0.0
625,fontan_procedure,0.0
626,phosphorus,0.0
627,azygos_continuation,0.0
628,hodgkin_lymphoma,0.0
629,cochlea,0.0
630,lymphosarcoma,0.0
631,internal_auditory_canal,0.0
632,lateral_recess,0.0
633,left_main_bronchus,0.0
634,hindgut,0.0
635,transverse_process,0.0
636,submucosal,0.0
637,melanoma,0.0
638,pedunculated,0.0
639,pleural_effusion,0.0
640,femoral_diaphysis,0.0
641,enteric_nervous_system,0.0
642,hepatocellular_carcinoma,0.0
643,lamina,0.0
644,insufficient,0.0
645,inguinal_region,0.0
646,barre_syndrome,0.0
647,geographic,0.0
648,neoplasma,0.0
649,multilocular,0.0
650,wrist,0.0
651,sunrise_view,0.0
652,membranous_urethra,0.0
653,rhabdomyosarcoma,0.0
654,mandibular_rami,0.0
655,transarterial,0.0
656,sturge,0.0
657,chondroid,0.0
658,intravascular,0.0
659,ring_finger,0.0
660,thrombophlebitis,0.0
661,oropharyngeal,0.0
662,carbon,0.0
663,peritoneum,0.0
664,leakage,0.0
665,navel,0.0
666,intratesticular,0.0
667,hyperbilirubinemia,0.0
668,wegener_granulomatosis,0.0
669,weight,0.0
670,chondromalacia,0.0
671,hemangioblastoma,0.0
672,healing,0.0
673,tuber_cinereum,0.0
674,adenitis,0.0
675,hypotension,0.0
676,anterior_tibial_tubercle,0.0
677,apophysitis,0.0
678,pulsatile,0.0
679,ground,0.0
680,block_vertebra,0.0
681,sickle_cell_disease,0.0
682,caroli_disease,0.0
683,infectious_arthritis,0.0
684,esophagus,0.0
685,grayscale_ultrasound,0.0
686,lateral_rectus_muscle,0.0
687,vestibule,0.0
688,pallidum,0.0
689,mesenchymal_hamartoma,0.0
690,definitely,0.0
691,choledochal_cyst,0.0
692,redistribution,0.0
693,retinopathy_of_prematurity,0.0
694,gray_matter,0.0
695,lymphoproliferative_disorder,0.0
696,seminal_vesicle,0.0
697,berry_aneurysm,0.0
698,fatty,0.0
699,almost_certainly,0.0
700,hepatic_encephalopathy,0.0
701,hammer,0.0
702,symptomatic,0.0
703,deep_vein_thrombosis,0.0
704,interstitial_lung_disease,0.0
705,median,0.0
706,ossified,0.0
707,right_temporal_lobe,0.0
708,otitis,0.0
709,acute_abdomen,0.0
710,subperiosteal_space,0.0
711,involution,0.0
712,thalassemia,0.0
713,renal_lobe,0.0
714,liver_disease,0.0
715,proteinuria,0.0
716,angio,0.0
717,central_nervous_system,0.0
718,second,0.0
719,round_mass,0.0
720,cervical_spine,0.0
721,left_renal_artery,0.0
722,oval_window,0.0
723,missile,0.0
724,transplant,0.0
725,uterine_artery,0.0
726,congenital_stenosis,0.0
727,rings_and_arcs,0.0
728,synovial_osteochondromatosis,0.0
729,facet_joint,0.0
730,vertebral_artery,0.0
731,retrolisthesis,0.0
732,upper_limb,0.0
733,infarction,0.0
734,fibrosis,0.0
735,sinuses,0.0
736,frontal_projection,0.0
737,regurgitation,0.0
738,mr_imaging,0.0
739,sclera,0.0
740,cystitis_glandularis,0.0
741,perineum,0.0
742,route_of_administration,0.0
743,renal_hilum,0.0
744,non,0.0
745,medial_tibial_spine,0.0
746,beaded,0.0
747,hypervascular,0.0
748,facial_bones,0.0
749,cherubism,0.0
750,decussation,0.0
751,iliopsoas,0.0
752,pancreatic_ducts,0.0
753,fibroid,0.0
754,whole_body,0.0
755,hemithorax,0.0
756,chest,0.0
757,philtrum,0.0
758,varus_deformity,0.0
759,nonbilious,0.0
760,glomus_tumor,0.0
761,intradural,0.0
762,noncommunicating_hydrocephalus,0.0
763,cesarean_section,0.0
764,c5_vertebra,0.0
765,chorion,0.0
766,medial_patellofemoral_ligament,0.0
767,vertebral_column,0.0
768,therapy,0.0
769,chest_wall,0.0
770,shifted,0.0
771,mixed_lytic_and_sclerotic,0.0
772,dystrophic,0.0
773,patellar_tendon,0.0
774,right_upper_lobe_bronchus,0.0
775,spondyloarthropathy,0.0
776,drainage,0.0
777,emphysema,0.0
778,pancreatic_tail,0.0
779,tendonitis,0.0
780,sialography,0.0
781,astrocytoma,0.0
782,mesencephalon,0.0
783,lead_poisoning,0.0
784,amyloidosis,0.0
785,diminished,0.0
786,pancake_kidney,0.0
787,amylase,0.0
788,cystography,0.0
789,hyaline_cartilage,0.0
790,humeral_epiphysis,0.0
791,aspergillosis,0.0
792,uterus,0.0
793,medial_meniscus,0.0
794,s1,0.0
795,juvenile_xanthogranuloma,0.0
796,gi_tract,0.0
797,left_hemiscrotum,0.0
798,babygram,0.0
799,visceral_pleura,0.0
800,gastric_fundus,0.0
801,l5,0.0
802,triple_phase,0.0
803,fifth_digit,0.0
804,quadriceps_tendon,0.0
805,right_kidney,0.0
806,meconium,0.0
807,spine,0.0
808,engorged,0.0
809,tongue,0.0
810,fusiform_aneurysm,0.0
811,fluoroscopy,0.0
812,small_bowel,0.0
813,gonadal_dysgenesis,0.0
814,t1,0.0
815,systemic_artery,0.0
816,scala_tympani,0.0
817,hemosiderosis,0.0
818,conus_medullaris,0.0
819,benign,0.0
820,atrial_septum,0.0
821,orbital_septum,0.0
822,margin,0.0
823,organ,0.0
824,synostosis,0.0
825,pharyngitis,0.0
826,sacroiliac_joint,0.0
827,fusiform,0.0
828,keratosis_obturans,0.0
829,seizure,0.0
830,intragastric,0.0
831,gaucher_disease,0.0
832,left_subclavian_artery,0.0
833,too_little,0.0
834,intense,0.0
835,anal_sphincter,0.0
836,neurenteric_cyst,0.0
837,focal,0.0
838,expanded,0.0
839,gastrointestinal_system,0.0
840,pathologic_fracture,0.0
841,endocardium,0.0
842,facial_nerve,0.0
843,ectopia,0.0
844,like,0.0
845,convex,0.0
846,not_seen,0.0
847,peritoneal_fluid,0.0
848,segment_of_colon,0.0
849,radiotherapy,0.0
850,skin_thickening,0.0
851,reversal_sign,0.0
852,aorta,0.0
853,uptake,0.0
854,goiter,0.0
855,cystitis,0.0
856,dental,0.0
857,buckle_fracture,0.0
858,infundibulum,0.0
859,thymic_cyst,0.0
860,villonodular_synovitis,0.0
861,olive,0.0
862,pituitary,0.0
863,anteroposterior_projection,0.0
864,needle,0.0
865,musculoskeletal_system,0.0
866,bile_duct,0.0
867,left_costophrenic_sulcus,0.0
868,subarachnoid_space,0.0
869,congenital_malformation,0.0
870,fracture_nonunion,0.0
871,designation,0.0
872,carotid_canal,0.0
873,fallopian_tubes,0.0
874,left_lateral_ventricle,0.0
875,cricoid_cartilage,0.0
876,routine,0.0
877,clitoris,0.0
878,standing,0.0
879,nuclear,0.0
880,posterior_interosseous_nerve,0.0
881,trachea,0.0
882,neonate,0.0
883,dissociation,0.0
884,left_parietal_lobe,0.0
885,ligament,0.0
886,germinoma,0.0
887,tumoral_calcinosis,0.0
888,arterial_flow,0.0
889,venous_thrombosis,0.0
890,clear_cell_carcinoma,0.0
891,peristalsis,0.0
892,temporal_bone,0.0
893,forearm,0.0
894,vertebral_body,0.0
895,rectum,0.0
896,left_frontal_lobe,0.0
897,enterography,0.0
898,osteoma,0.0
899,vertebra,0.0
900,paranasal_sinuses,0.0
901,basal_ganglia,0.0
902,radial_head,0.0
903,right_hippocampus,0.0
904,convexity,0.0
905,malignant_melanoma,0.0
906,greater_omentum,0.0
907,superior_rectus_muscle,0.0
908,hypoechoic,0.0
909,inferior_mesenteric_vein,0.0
910,radial_deviation,0.0
911,prostate,0.0
912,defined,0.0
913,septa,0.0
914,uncal_herniation,0.0
915,annulus_fibrosus,0.0
916,heterogenously_echogenic,0.0
917,skull_base,0.0
918,lymphangiectasis,0.0
919,right_frontal_lobe,0.0
920,fine_needle_aspiration,0.0
921,mixed_germ_cell_tumor,0.0
922,fixed,0.0
923,cingulate_gyrus,0.0
924,supraclinoid,0.0
925,serous_fluid,0.0
926,thalassaemia,0.0
927,ejection_fraction,0.0
928,kerley_lines,0.0
929,ablation,0.0
930,parathyroid_gland,0.0
931,renal_artery,0.0
932,parotid,0.0
933,orthogonal,0.0
934,regional,0.0
935,osteochondrosis,0.0
936,popcorn,0.0
937,subglottic_stenosis,0.0
938,posterior_fossa,0.0
939,arachnoiditis,0.0
940,occipital_region,0.0
941,click_here_for_cine_of_series_3,0.0
942,amorphous,0.0
943,concentric,0.0
944,prolapse,0.0
945,chance_fracture,0.0
946,shallow,0.0
947,right_side,0.0
948,mesenteritis,0.0
949,glioblastoma_multiforme,0.0
950,splenectomy,0.0
951,fibroma,0.0
952,injury,0.0
953,heart_disease,0.0
954,right_minor_fissure,0.0
955,air,0.0
956,porion,0.0
957,transtentorial_herniation,0.0
958,vomiting,0.0
959,progressive,0.0
960,right_lung,0.0
961,colloid_cyst,0.0
962,clinical_success,0.0
963,aneurysm,0.0
964,hernia,0.0
965,seronegative,0.0
966,delayed,0.0
967,biopsy,0.0
968,mucinous_cystadenoma,0.0
969,total_anomalous_pulmonary_venous_return,0.0
970,iatrogenic,0.0
971,platysma_muscle,0.0
972,enteric_ganglion,0.0
973,teratoma,0.0
974,occipital_lobe,0.0
975,amount,0.0
976,osteochondromatosis,0.0
977,indication,0.0
978,constipation,0.0
979,suprarenal,0.0
980,spinal_column,0.0
981,deformity,0.0
982,infection,0.0
983,harris_type_iv_fracture,0.0
984,neurohypophysis,0.0
985,thickened,0.0
986,loop_obstruction,0.0
987,frontal_bone,0.0
988,femoral_epiphysis,0.0
989,left_posterior_pararenal_space,0.0
990,sigmoid_sinus,0.0
991,embolus,0.0
992,epiphysis,0.0
993,on_a_stalk,0.0
994,popliteal_region,0.0
995,maxilla,0.0
996,sheath,0.0
997,strain,0.0
998,axial_joint,0.0
999,intervention,0.0
1000,side,0.0
1001,blind_pouch,0.0
1002,advanced,0.0
1003,tracheoesophageal_fistula,0.0
1004,disappeared,0.0
1005,pre,0.0
1006,ray,0.0
1007,intact,0.0
1008,mineralization,0.0
1009,castleman_disease,0.0
1010,aqueduct,0.0
1011,subdural,0.0
1012,urinary_tract,0.0
1013,lateral_collateral_ligament,0.0
1014,three_sign,0.0
1015,superior_mesenteric_vein,0.0
1016,asymmetrical,0.0
1017,midbrain,0.0
1018,retrobulbar,0.0
1019,groin,0.0
1020,germ_cell,0.0
1021,injection,0.0
1022,atresia,0.0
1023,subarachnoid,0.0
1024,osteolysis,0.0
1025,ferguson,0.0
1026,sphincterotomy,0.0
1027,decubitis,0.0
1028,center,0.0
1029,suction,0.0
1030,constricted,0.0
1031,left_hemithorax,0.0
1032,medullary_carcinoma,0.0
1033,upper_gi_series,0.0
1034,anterior_longitudinal_ligament,0.0
1035,green,0.0
1036,main_bronchus,0.0
1037,middle_ear_cavity,0.0
1038,joint_capsule,0.0
1039,dictated,0.0
1040,cystotomy,0.0
1041,effusion,0.0
1042,microlithiasis,0.0
1043,liquid,0.0
1044,motion,0.0
1045,review,0.0
1046,blood_vessels,0.0
1047,total,0.0
1048,feeding_artery,0.0
1049,intraspinal,0.0
1050,lateral_mass,0.0
1051,band_heterotopia,0.0
1052,cardiac_chamber,0.0
1053,dizziness,0.0
1054,unexpected_finding,0.0
1055,vessels,0.0
1056,appendicolith,0.0
1057,dilation,0.0
1058,blount_disease,0.0
1059,abdominal_musculature,0.0
1060,parotitis,0.0
1061,tumor_embolism,0.0
1062,madelung_deformity,0.0
1063,subluxation,0.0
1064,asplenia,0.0
1065,histiocytosis_x,0.0
1066,conjunctival,0.0
1067,parathyroid,0.0
1068,base_of_heart,0.0
1069,pneumopericardium,0.0
1070,isotropic,0.0
1071,transcatheter,0.0
1072,trunk,0.0
1073,motility,0.0
1074,right_scapula,0.0
1075,subdural_hematoma,0.0
1076,known,0.0
1077,tibia,0.0
