,Term,Attr Score
190,arcuate,0.0
191,lacunar,0.0
192,right_semimembranosus,0.0
193,codman_triangle,0.0
194,wine_stain,0.0
195,degenerative_disk_disease,0.0
196,contracture,0.0
197,abducens_nerve,0.0
198,clavicle,0.0
199,dtpa,0.0
200,intraarticular_fracture,0.0
201,cavoatrial,0.0
202,sinus_tract,0.0
203,first_finger,0.0
204,cervical_vertebral_body,0.0
205,endometrial_cavity,0.0
206,double_wall_sign,0.0
207,craniosynostosis,0.0
208,newborn,0.0
209,endoscopic,0.0
210,tc,0.0
211,malrotation,0.0
212,neutral,0.0
213,elevated,0.0
214,multidetector,0.0
215,diaphragm,0.0
216,hematoma,0.0
217,perivascular,0.0
218,inferior_abdominal_wall,0.0
219,cardiovascular_system,0.0
220,descending_aorta,0.0
221,intramural,0.0
222,spr2006,0.0
223,lungs,0.0
224,inferior_pubic_ramus,0.0
225,dysgerminoma,0.0
226,diaphysis,0.0
227,narrowed,0.0
228,appendicular_skeleton,0.0
229,bicipital_tuberosity,0.0
230,achondroplasia,0.0
231,arteries,0.0
232,subfalcine_herniation,0.0
233,sartorius,0.0
234,suspicious,0.0
235,incomplete,0.0
236,fractured,0.0
237,density,0.0
238,first_digit,0.0
239,hyoid_bone,0.0
240,malignancy,0.0
241,aspiration_of_water,0.0
242,clustered,0.0
243,floor,0.0
244,umbilical_arterial_catheter,0.0
245,tunica_albuginea,0.0
246,cranial,0.0
247,cul,0.0
248,invagination,0.0
249,subtalar_joint,0.0
250,cecum,0.0
251,disappearance,0.0
252,narrowing,0.0
253,interstitium,0.0
254,kikuchi_disease,0.0
255,mucopolysaccharidosis,0.0
256,spondylolisthesis,0.0
257,buccal,0.0
258,lymphadenopathy,0.0
259,oxycephaly,0.0
260,parotid_gland,0.0
261,subarachnoid_hemorrhage,0.0
262,crohn_disease,0.0
263,chondrolysis,0.0
264,pneumatocele,0.0
265,consult,0.0
266,adjacent,0.0
267,axilla,0.0
268,dura_mater,0.0
269,carpal_tunnel,0.0
270,micronodular,0.0
271,intermediate_signal_intensity,0.0
272,interatrial_septum,0.0
273,urography,0.0
274,dissection,0.0
275,early_arterial_phase,0.0
276,serous,0.0
277,lateral_rotation,0.0
278,echo_time,0.0
279,cerebellar_white_matter,0.0
280,choroid_plexus_carcinoma,0.0
281,superficial_femoral_artery,0.0
282,fat_suppression,0.0
283,pyonephrosis,0.0
284,epidural_anesthesia,0.0
285,hard_palate,0.0
286,foregut,0.0
287,mixed_echogenicity,0.0
288,acetabular_fossa,0.0
289,adrenal_gland,0.0
290,septated,0.0
291,scheuermann_disease,0.0
292,partially,0.0
293,olecranon_process,0.0
294,gi_bleed,0.0
295,thromboembolism,0.0
296,enhancement_pattern,0.0
297,claw_hand,0.0
298,finger,0.0
299,t2_weighted,0.0
300,femoral_head,0.0
301,atypical_teratoid_rhabdoid_tumor,0.0
302,segment_of_aorta,0.0
303,pericardial_effusion,0.0
304,common_carotid_artery,0.0
305,stomach,0.0
306,vas_deferens,0.0
307,sclerosing_osteomyelitis,0.0
308,femoral_vein,0.0
309,click_here_for_video_of_mri_images,0.0
310,carotid_arteries,0.0
311,discoid,0.0
312,contrast,0.0
313,hyperflexion,0.0
314,acromegaly,0.0
315,antegrade,0.0
316,low_dose,0.0
317,intracavitary,0.0
318,ethmoid_sinus,0.0
319,contrast_agent,0.0
320,ovarian_stroma,0.0
321,septal,0.0
322,diffuse_idiopathic_skeletal_hyperostosis,0.0
323,anastomosis,0.0
324,post_contrast,0.0
325,round_window,0.0
326,meniscal_cyst,0.0
327,suppression,0.0
328,guillain,0.0
329,definite,0.0
330,intraperitoneal,0.0
331,right_heart_failure,0.0
332,bilateral,0.0
333,thickening,0.0
334,autoimmune_disease,0.0
335,dermatomyositis,0.0
336,adult,0.0
337,osteopetrosis,0.0
338,gastrocnemius_muscle,0.0
339,fingers,0.0
340,external,0.0
341,minor,0.0
342,embryonal_carcinoma,0.0
343,lobulated,0.0
344,transpleural,0.0
345,minimal,0.0
346,occipital_cortex,0.0
347,fibular_collateral_ligament,0.0
348,spasm,0.0
349,serpentine,0.0
350,preoperative,0.0
351,trochlear_groove,0.0
352,polycystic_kidney_disease,0.0
353,eroded,0.0
354,talocalcaneal_joint,0.0
355,antrum,0.0
356,haustra,0.0
357,hypoglycemia,0.0
358,transurethral,0.0
359,average,0.0
360,whirlpool,0.0
361,anteater_sign,0.0
362,parapharyngeal_space,0.0
363,ischemic,0.0
364,fluoro,0.0
365,utricle,0.0
366,laryngeal_cartilage,0.0
367,isoechoic,0.0
368,opacity,0.0
369,rectus_femoris_muscle,0.0
370,grey_matter,0.0
371,fracture_dislocation,0.0
372,transplacental,0.0
373,noncalcified,0.0
374,letterer,0.0
375,l2_vertebral_body,0.0
376,abdomen,0.0
377,continuous_diaphragm_sign,0.0
378,myositis,0.0
379,necrotizing_fasciitis,0.0
380,high_resolution,0.0
381,obstruction,0.0
382,sepsis,0.0
383,radical,0.0
384,obstructive_jaundice,0.0
385,medial_malleolus,0.0
386,partial,0.0
387,polypoid,0.0
388,posterior_urethral_valve,0.0
389,cervical_ribs,0.0
390,hemoperitoneum,0.0
391,overuse,0.0
392,pachygyria,0.0
393,verumontanum,0.0
394,diverticulitis,0.0
395,hypovascular,0.0
396,exudate,0.0
397,paracolic_gutters,0.0
398,anterior_urethra,0.0
399,metallic,0.0
400,centrum_semiovale,0.0
401,pinna,0.0
402,choroid,0.0
403,displacement,0.0
404,left_scapula,0.0
405,retracted,0.0
406,heterogeneous_enhancement,0.0
407,venous_malformation,0.0
408,superior_pubic_ramus,0.0
409,distal_epiphysis,0.0
410,ureter,0.0
411,complication,0.0
412,cystic_disease,0.0
413,lipid,0.0
414,lambdoid_suture,0.0
415,occlusive,0.0
416,pheochromocytoma,0.0
417,decubitus,0.0
418,pharyngeal_pouch,0.0
419,left_optic_nerve,0.0
420,anterior,0.0
421,tenth,0.0
422,bacterial_infection,0.0
423,lordotic,0.0
424,raised_intracranial_pressure,0.0
425,bone_graft,0.0
426,oligodendroglioma,0.0
427,beam_hardening_artifact,0.0
428,99m_mdp,0.0
429,chyle,0.0
430,magnetic_resonance_imaging,0.0
431,hurler_syndrome,0.0
432,lung_parenchyma,0.0
433,left_paraspinal_line,0.0
434,procedure,0.0
435,brachial_plexus,0.0
436,gastroesophageal_junction,0.0
437,guidance,0.0
438,metabolic_bone_disease,0.0
439,fourth_digit,0.0
440,eyelid,0.0
441,child_abuse,0.0
442,diffuse,0.0
443,polymicrogyria,0.0
444,lacrimal_bone,0.0
445,paraaortic,0.0
446,left_knee,0.0
447,frontal_sinus,0.0
448,torcular_herophili,0.0
449,fissure,0.0
450,lupus,0.0
451,radiopaque,0.0
452,restricted_diffusion,0.0
453,extended,0.0
454,uterine_horn,0.0
455,epithelium,0.0
456,abortion,0.0
457,side_effect,0.0
458,consolidated,0.0
459,empty_delta_sign,0.0
460,transection,0.0
461,gallstone_ileus,0.0
462,globe,0.0
463,axial_skeleton,0.0
464,boutonniere_deformity,0.0
465,muscularis,0.0
466,diastolic_flow,0.0
467,anechoic,0.0
468,left_superior_frontal_gyrus,0.0
469,secretory,0.0
470,umbilical_venous_catheter,0.0
471,parietal_lobe,0.0
472,choledocholithiasis,0.0
473,vascular_anomaly,0.0
474,femoral,0.0
475,iliacus_muscle,0.0
476,cartilaginous_tissue,0.0
477,sufficient,0.0
478,sunburst_pattern,0.0
479,end_plate,0.0
480,terminal_ileum,0.0
481,diagnosis,0.0
482,gynecomastia,0.0
483,mylohyoid_muscle,0.0
484,suboptimal,0.0
485,congestive,0.0
486,resorption,0.0
487,myelofibrosis,0.0
488,atelectasis,0.0
489,weight_bearing,0.0
490,click_here_for_tumor_board_presentation_of_this_case,0.0
491,l2,0.0
492,adrenal_cortex,0.0
493,fracture,0.0
494,stellate,0.0
495,shunt,0.0
496,cerebrospinal_fluid,0.0
497,posterior_cerebral_artery,0.0
498,direct_extension,0.0
499,intrapulmonary,0.0
500,poisoning,0.0
501,brisk,0.0
502,hernia_through_foramen_of_morgagni,0.0
503,fine_linear,0.0
504,joubert_syndrome,0.0
505,uterine_adnexa,0.0
506,left_hemidiaphragm,0.0
507,cranial_base,0.0
508,arterial_system,0.0
509,ectasia,0.0
510,water_density,0.0
511,sylvian_fissure,0.0
512,ectopic_kidney,0.0
513,to,0.0
514,heart_failure,0.0
515,keyhole,0.0
516,distal_tibia,0.0
517,union,0.0
518,angiomyolipoma,0.0
519,lower_extremity,0.0
520,germ_cell_neoplasm,0.0
521,left_thyroid_lobe,0.0
522,extraaxial,0.0
523,aponeurosis,0.0
524,second_digit,0.0
525,acetabular_labrum,0.0
526,phlebitis,0.0
527,fourth,0.0
528,lateral_cuneiform,0.0
529,intradural_space,0.0
530,rheumatoid,0.0
531,velocity,0.0
532,leg_length,0.0
533,mitral_valve_regurgitation,0.0
534,tomography,0.0
535,costophrenic_angle,0.0
536,lytic,0.0
537,cuboid,0.0
538,volvulus,0.0
539,hernia_through_foramen_of_bochdalek,0.0
540,retroversion,0.0
541,sling,0.0
542,transposition_of_great_vessels,0.0
543,interstitial_emphysema,0.0
544,porta_hepatis,0.0
545,osteitis,0.0
546,pleural_cavity,0.0
547,interspinous_ligament,0.0
548,subpleural_region,0.0
549,seronegative_spondyloarthropathy,0.0
550,well,0.0
551,femoral_artery,0.0
552,dyke,0.0
553,lateral_horn,0.0
554,pineocytoma,0.0
555,fibrolipoma,0.0
556,tooth,0.0
557,probably,0.0
558,granuloma,0.0
559,csf_flow,0.0
560,lingual_tonsil,0.0
561,carpal_bone,0.0
562,extramedullary_hematopoiesis,0.0
563,carina,0.0
564,hepatoma,0.0
565,abdominal_cavity,0.0
566,fibrous,0.0
567,rheumatoid_nodule,0.0
568,mature_teratoma,0.0
569,suprasellar,0.0
570,tissue,0.0
571,up,0.0
572,pharynx,0.0
573,shortness_of_breath,0.0
574,great_cerebral_vein,0.0
575,medullary_nephrocalcinosis,0.0
576,please_click_here_for_link_to_tapvr_quicktime_movie,0.0
577,cystic_partially_differentiated_nephroblastoma,0.0
578,poorly,0.0
579,anteroinferior_iliac_spine,0.0
580,little_finger,0.0
581,posterolateral,0.0
582,sharp,0.0
583,radiation_enteritis,0.0
584,click_here_for_the_tumor_board_presentation_and_discussion,0.0
585,transverse_mesocolon,0.0
586,embryonal_cell_carcinoma,0.0
587,cruciate_ligament,0.0
588,lipoma,0.0
589,renal_medulla,0.0
590,renal_failure,0.0
591,ureteral_reimplantation,0.0
592,hemangiopericytoma,0.0
593,pars_interarticularis,0.0
594,cortical_bone,0.0
595,asymptomatic,0.0
596,genitourinary_system,0.0
597,maximum,0.0
598,tendon_sheath,0.0
599,ligament_of_treitz,0.0
600,_images_1,0.0
601,transplanted_organ,0.0
602,common_femoral_artery,0.0
603,topical,0.0
604,lipomatosis,0.0
605,sialodochitis,0.0
606,anastomotic_leak,0.0
607,splenic_vein,0.0
608,gastric_bypass,0.0
609,cisterna_magna,0.0
610,splenic_flexure,0.0
611,degeneration,0.0
612,pseudo,0.0
613,asymmetry,0.0
614,subependymal_giant_cell_astrocytoma,0.0
615,hydrocele,0.0
616,neurofibromatosis_type_1,0.0
617,sella_turcica,0.0
618,dislocation,0.0
619,cochlear_implant,0.0
620,osteochondroma,0.0
621,typhlitis,0.0
622,imaging_modality,0.0
623,supine,0.0
624,pulmonary_edema,0.0
625,hepatic_vein,0.0
626,pulmonic_valve,0.0
627,arteritis,0.0
628,ventriculitis,0.0
629,uterine_didelphys,0.0
630,sixth,0.0
631,presacral_space,0.0
632,forefoot,0.0
633,sella,0.0
634,septal_defect,0.0
635,parallel,0.0
636,pancreatoblastoma,0.0
637,supraclavicular_lymph_node,0.0
638,white_matter_of_left_frontal_lobe,0.0
639,place,0.0
640,amygdala,0.0
641,assessment,0.0
642,fontan_procedure,0.0
643,phosphorus,0.0
644,azygos_continuation,0.0
645,hodgkin_lymphoma,0.0
646,cochlea,0.0
647,lymphosarcoma,0.0
648,internal_auditory_canal,0.0
649,lateral_recess,0.0
650,left_main_bronchus,0.0
651,hindgut,0.0
652,transverse_process,0.0
653,submucosal,0.0
654,melanoma,0.0
655,pedunculated,0.0
656,pleural_effusion,0.0
657,femoral_diaphysis,0.0
658,enteric_nervous_system,0.0
659,hepatocellular_carcinoma,0.0
660,lamina,0.0
661,insufficient,0.0
662,inguinal_region,0.0
663,barre_syndrome,0.0
664,geographic,0.0
665,neoplasma,0.0
666,multilocular,0.0
667,wrist,0.0
668,sunrise_view,0.0
669,membranous_urethra,0.0
670,rhabdomyosarcoma,0.0
671,mandibular_rami,0.0
672,transarterial,0.0
673,sturge,0.0
674,chondroid,0.0
675,intravascular,0.0
676,ring_finger,0.0
677,thrombophlebitis,0.0
678,oropharyngeal,0.0
679,carbon,0.0
680,peritoneum,0.0
681,leakage,0.0
682,navel,0.0
683,intratesticular,0.0
684,hyperbilirubinemia,0.0
685,wegener_granulomatosis,0.0
686,weight,0.0
687,chondromalacia,0.0
688,hemangioblastoma,0.0
689,healing,0.0
690,tuber_cinereum,0.0
691,adenitis,0.0
692,hypotension,0.0
693,anterior_tibial_tubercle,0.0
694,apophysitis,0.0
695,pulsatile,0.0
696,ground,0.0
697,block_vertebra,0.0
698,sickle_cell_disease,0.0
699,caroli_disease,0.0
700,infectious_arthritis,0.0
701,esophagus,0.0
702,grayscale_ultrasound,0.0
703,lateral_rectus_muscle,0.0
704,vestibule,0.0
705,pallidum,0.0
706,mesenchymal_hamartoma,0.0
707,definitely,0.0
708,choledochal_cyst,0.0
709,redistribution,0.0
710,retinopathy_of_prematurity,0.0
711,gray_matter,0.0
712,lymphoproliferative_disorder,0.0
713,seminal_vesicle,0.0
714,berry_aneurysm,0.0
715,fatty,0.0
716,almost_certainly,0.0
717,hepatic_encephalopathy,0.0
718,hammer,0.0
719,symptomatic,0.0
720,deep_vein_thrombosis,0.0
721,interstitial_lung_disease,0.0
722,median,0.0
723,ossified,0.0
724,right_temporal_lobe,0.0
725,otitis,0.0
726,acute_abdomen,0.0
727,subperiosteal_space,0.0
728,involution,0.0
729,thalassemia,0.0
730,renal_lobe,0.0
731,liver_disease,0.0
732,proteinuria,0.0
733,angio,0.0
734,central_nervous_system,0.0
735,second,0.0
736,round_mass,0.0
737,cervical_spine,0.0
738,left_renal_artery,0.0
739,oval_window,0.0
740,missile,0.0
741,transplant,0.0
742,uterine_artery,0.0
743,congenital_stenosis,0.0
744,rings_and_arcs,0.0
745,synovial_osteochondromatosis,0.0
746,facet_joint,0.0
747,vertebral_artery,0.0
748,retrolisthesis,0.0
749,upper_limb,0.0
750,fibrosis,0.0
751,sinuses,0.0
752,frontal_projection,0.0
753,regurgitation,0.0
754,mr_imaging,0.0
755,sclera,0.0
756,cystitis_glandularis,0.0
757,perineum,0.0
758,route_of_administration,0.0
759,renal_hilum,0.0
760,non,0.0
761,medial_tibial_spine,0.0
762,beaded,0.0
763,hypervascular,0.0
764,facial_bones,0.0
765,cherubism,0.0
766,decussation,0.0
767,iliopsoas,0.0
768,pancreatic_ducts,0.0
769,fibroid,0.0
770,whole_body,0.0
771,hemithorax,0.0
772,chest,0.0
773,philtrum,0.0
774,varus_deformity,0.0
775,nonbilious,0.0
776,glomus_tumor,0.0
777,intradural,0.0
778,noncommunicating_hydrocephalus,0.0
779,cesarean_section,0.0
780,c5_vertebra,0.0
781,chorion,0.0
782,medial_patellofemoral_ligament,0.0
783,vertebral_column,0.0
784,therapy,0.0
785,chest_wall,0.0
786,shifted,0.0
787,mixed_lytic_and_sclerotic,0.0
788,dystrophic,0.0
789,patellar_tendon,0.0
790,right_upper_lobe_bronchus,0.0
791,spondyloarthropathy,0.0
792,drainage,0.0
793,emphysema,0.0
794,pancreatic_tail,0.0
795,tendonitis,0.0
796,sialography,0.0
797,astrocytoma,0.0
798,mesencephalon,0.0
799,lead_poisoning,0.0
800,amyloidosis,0.0
801,diminished,0.0
802,pancake_kidney,0.0
803,amylase,0.0
804,cystography,0.0
805,hyaline_cartilage,0.0
806,humeral_epiphysis,0.0
807,aspergillosis,0.0
808,uterus,0.0
809,medial_meniscus,0.0
810,s1,0.0
811,juvenile_xanthogranuloma,0.0
812,gi_tract,0.0
813,left_hemiscrotum,0.0
814,babygram,0.0
815,visceral_pleura,0.0
816,gastric_fundus,0.0
817,l5,0.0
818,triple_phase,0.0
819,fifth_digit,0.0
820,quadriceps_tendon,0.0
821,right_kidney,0.0
822,meconium,0.0
823,spine,0.0
824,engorged,0.0
825,tongue,0.0
826,fusiform_aneurysm,0.0
827,fluoroscopy,0.0
828,small_bowel,0.0
829,gonadal_dysgenesis,0.0
830,t1,0.0
831,systemic_artery,0.0
832,scala_tympani,0.0
833,hemosiderosis,0.0
834,conus_medullaris,0.0
835,benign,0.0
836,atrial_septum,0.0
837,orbital_septum,0.0
838,margin,0.0
839,organ,0.0
840,pharyngitis,0.0
841,sacroiliac_joint,0.0
842,fusiform,0.0
843,keratosis_obturans,0.0
844,seizure,0.0
845,intragastric,0.0
846,gaucher_disease,0.0
847,left_subclavian_artery,0.0
848,too_little,0.0
849,intense,0.0
850,anal_sphincter,0.0
851,neurenteric_cyst,0.0
852,focal,0.0
853,expanded,0.0
854,gastrointestinal_system,0.0
855,pathologic_fracture,0.0
856,endocardium,0.0
857,facial_nerve,0.0
858,ectopia,0.0
859,like,0.0
860,convex,0.0
861,not_seen,0.0
862,peritoneal_fluid,0.0
863,segment_of_colon,0.0
864,radiotherapy,0.0
865,skin_thickening,0.0
866,reversal_sign,0.0
867,aorta,0.0
868,uptake,0.0
869,goiter,0.0
870,cystitis,0.0
871,dental,0.0
872,buckle_fracture,0.0
873,infundibulum,0.0
874,thymic_cyst,0.0
875,villonodular_synovitis,0.0
876,olive,0.0
877,pituitary,0.0
878,anteroposterior_projection,0.0
879,needle,0.0
880,musculoskeletal_system,0.0
881,bile_duct,0.0
882,left_costophrenic_sulcus,0.0
883,subarachnoid_space,0.0
884,congenital_malformation,0.0
885,fracture_nonunion,0.0
886,designation,0.0
887,carotid_canal,0.0
888,fallopian_tubes,0.0
889,left_lateral_ventricle,0.0
890,cricoid_cartilage,0.0
891,routine,0.0
892,clitoris,0.0
893,standing,0.0
894,nuclear,0.0
895,posterior_interosseous_nerve,0.0
896,trachea,0.0
897,neonate,0.0
898,dissociation,0.0
899,left_parietal_lobe,0.0
900,ligament,0.0
901,germinoma,0.0
902,tumoral_calcinosis,0.0
903,arterial_flow,0.0
904,venous_thrombosis,0.0
905,clear_cell_carcinoma,0.0
906,peristalsis,0.0
907,temporal_bone,0.0
908,forearm,0.0
909,vertebral_body,0.0
910,rectum,0.0
911,left_frontal_lobe,0.0
912,enterography,0.0
913,osteoma,0.0
914,vertebra,0.0
915,paranasal_sinuses,0.0
916,basal_ganglia,0.0
917,radial_head,0.0
918,right_hippocampus,0.0
919,convexity,0.0
920,malignant_melanoma,0.0
921,greater_omentum,0.0
922,superior_rectus_muscle,0.0
923,hypoechoic,0.0
924,inferior_mesenteric_vein,0.0
925,radial_deviation,0.0
926,prostate,0.0
927,defined,0.0
928,septa,0.0
929,uncal_herniation,0.0
930,annulus_fibrosus,0.0
931,heterogenously_echogenic,0.0
932,skull_base,0.0
933,lymphangiectasis,0.0
934,right_frontal_lobe,0.0
935,fine_needle_aspiration,0.0
936,mixed_germ_cell_tumor,0.0
937,fixed,0.0
938,cingulate_gyrus,0.0
939,supraclinoid,0.0
940,serous_fluid,0.0
941,thalassaemia,0.0
942,ejection_fraction,0.0
943,kerley_lines,0.0
944,ablation,0.0
945,parathyroid_gland,0.0
946,renal_artery,0.0
947,parotid,0.0
948,orthogonal,0.0
949,regional,0.0
950,osteochondrosis,0.0
951,popcorn,0.0
952,subglottic_stenosis,0.0
953,posterior_fossa,0.0
954,arachnoiditis,0.0
955,occipital_region,0.0
956,click_here_for_cine_of_series_3,0.0
957,amorphous,0.0
958,concentric,0.0
959,prolapse,0.0
960,chance_fracture,0.0
961,shallow,0.0
962,right_side,0.0
963,mesenteritis,0.0
964,glioblastoma_multiforme,0.0
965,splenectomy,0.0
966,fibroma,0.0
967,injury,0.0
968,heart_disease,0.0
969,right_minor_fissure,0.0
970,air,0.0
971,porion,0.0
972,transtentorial_herniation,0.0
973,vomiting,0.0
974,progressive,0.0
975,right_lung,0.0
976,colloid_cyst,0.0
977,clinical_success,0.0
978,aneurysm,0.0
979,hernia,0.0
980,seronegative,0.0
981,delayed,0.0
982,biopsy,0.0
983,mucinous_cystadenoma,0.0
984,total_anomalous_pulmonary_venous_return,0.0
985,iatrogenic,0.0
986,platysma_muscle,0.0
987,enteric_ganglion,0.0
988,teratoma,0.0
989,occipital_lobe,0.0
990,amount,0.0
991,osteochondromatosis,0.0
992,indication,0.0
993,constipation,0.0
994,suprarenal,0.0
995,spinal_column,0.0
996,deformity,0.0
997,infection,0.0
998,harris_type_iv_fracture,0.0
999,neurohypophysis,0.0
1000,thickened,0.0
1001,loop_obstruction,0.0
1002,frontal_bone,0.0
1003,femoral_epiphysis,0.0
1004,left_posterior_pararenal_space,0.0
1005,sigmoid_sinus,0.0
1006,embolus,0.0
1007,epiphysis,0.0
1008,on_a_stalk,0.0
1009,popliteal_region,0.0
1010,maxilla,0.0
1011,sheath,0.0
1012,strain,0.0
1013,axial_joint,0.0
1014,intervention,0.0
1015,side,0.0
1016,blind_pouch,0.0
1017,advanced,0.0
1018,tracheoesophageal_fistula,0.0
1019,disappeared,0.0
1020,pre,0.0
1021,ray,0.0
1022,intact,0.0
1023,mineralization,0.0
1024,castleman_disease,0.0
1025,aqueduct,0.0
1026,subdural,0.0
1027,urinary_tract,0.0
1028,lateral_collateral_ligament,0.0
1029,three_sign,0.0
1030,superior_mesenteric_vein,0.0
1031,asymmetrical,0.0
1032,midbrain,0.0
1033,retrobulbar,0.0
1034,groin,0.0
1035,germ_cell,0.0
1036,injection,0.0
1037,atresia,0.0
1038,subarachnoid,0.0
1039,osteolysis,0.0
1040,ferguson,0.0
1041,sphincterotomy,0.0
1042,decubitis,0.0
1043,center,0.0
1044,suction,0.0
1045,constricted,0.0
1046,left_hemithorax,0.0
1047,medullary_carcinoma,0.0
1048,upper_gi_series,0.0
1049,anterior_longitudinal_ligament,0.0
1050,green,0.0
1051,main_bronchus,0.0
1052,middle_ear_cavity,0.0
1053,joint_capsule,0.0
1054,dictated,0.0
1055,cystotomy,0.0
1056,effusion,0.0
1057,microlithiasis,0.0
1058,liquid,0.0
1059,motion,0.0
1060,review,0.0
1061,blood_vessels,0.0
1062,total,0.0
1063,feeding_artery,0.0
1064,intraspinal,0.0
1065,lateral_mass,0.0
1066,band_heterotopia,0.0
1067,cardiac_chamber,0.0
1068,dizziness,0.0
1069,unexpected_finding,0.0
1070,vessels,0.0
1071,appendicolith,0.0
1072,dilation,0.0
1073,blount_disease,0.0
1074,abdominal_musculature,0.0
1075,parotitis,0.0
1076,tumor_embolism,0.0
1077,madelung_deformity,0.0
1078,subluxation,0.0
