type,12
helical,3
expiration,23
cholelithiasis,1
enthesophyte,1
rectal,56
lobulated,31
mucous,6
ventricle,137
sweat,2
hemangioma,34
typical,174
vas,2
malignant,275
lumbosacral,1
sunburst,1
hernia,80
croup,24
increasing,42
navicularis,3
osgood-schlatter,2
lupus,2
submucosa,8
ischemic,47
intrathecal,4
prepared,1
up,19
hypopharynx,3
dysgerminoma,4
whole,2
persistent,68
meninges,12
l5/s1,1
triple,1
forebrain,3
prostate,15
port-wine,5
contour,31
osteoid,76
nasolacrimal,1
osteoporosis,24
supraclavicular,1
constricted,1
lobular,6
syndromic,2
corrected,12
emissary,1
adjacent,244
lacrimal,1
synovia,1
preoperative,19
dissociation,2
tracheostomy,5
tali,5
certain,18
mammary,1
enhancing,47
bertin,2
ethmoid,2
displacement,100
hemolytic,3
pre-operative,6
a,5
secretory,7
valgus,8
echogenic,85
papyracea,3
intracortical,2
fourth,120
switch,22
enteric,2
atria,19
fibrocartilage,1
male,1
fornix,2
cricoid,2
uvula,4
transverse,86
tarsal,18
eyebrow,1
presentation,4
bicornuate,2
beak,1
arteritis,10
hutch,1
unchanged,5
cartilage,205
gallium,4
epigastrium,2
sphincterotomy,3
noncalcified,4
axis,10
intradural,15
fallen,1
lymphadenitis,5
tuberous,22
radical,8
longitudinal,44
ilium,10
low,78
cough,24
air,24
rectus,3
extraperitoneal,19
death,113
diagnose,37
scalloping,2
mr,40
closed-loop,6
pneumomediastinum,59
success,2
superolateral,2
physis,115
prosthetic,3
lambdoid,4
hematuria,26
partial,157
presacral,2
suspicious,8
truncus,27
sella,11
brachycephaly,14
clivus,7
high-density,4
than,4
meniscus,22
solitary,6
neuronal,1
terminal,28
adenomatous,9
scrotum,23
collagenous,1
acquisition,12
hypertension,110
maffucci,28
pre-op,1
adenoma,19
overload,2
contracted,6
thrombosis,99
synostosis,93
satisfactory,4
sustentaculum,5
appendagitis,8
lungs,154
bochdalek,7
vasospasm,1
gating,1
gonadal,6
wilms,40
regeneration,2
tricuspid,22
toddler,1
humeral,2
void,2
mitral,26
intravesical,1
dystrophic,11
hyperdense,25
sclera,42
corpus,37
sessile,11
staghorn,3
halo,1
greater,11
three,1
fully,14
alignment,10
saccular,1
interosseous,3
cecum,44
alobar,2
carcinoma,70
mater,5
glands,6
pararenal,1
necrosis,184
disk,1
peripheral,130
auricular,1
medial,130
appendage,7
aponeurosis,4
endometrial,3
lipoblastomatosis,6
pinna,5
shortness,3
phosphorus,6
pyramidal,1
sclerosing,24
colectomy,1
ureterocele,33
flexion,64
orbits,9
whirlpool,6
material,5
extramedullary,9
interstitial,45
sternum,24
oblongata,1
caliber,17
canal,48
metaphysis,125
radiology,2
seminoma,5
dermatomyositis,21
melorheostosis,8
respiratory,200
grey,4
ingested,1
cochlear,13
pelvis,182
moth-eaten,17
ischial,6
babygram,1
spect,1
infiltrative,14
histiocytosis,41
trochlea,12
spleen,72
cava,67
fatty,49
periostitis,19
enterocolitis,20
arteries,179
extramural,2
conjunctival,3
turcica,2
reversal,28
orthogonal,1
aerated,5
vomer,8
proteinaceous,9
thyroid,91
pyelonephritis,38
splenic,9
simplex,2
susceptibility,1
trabecular,5
kaposiform,1
ovalis,13
labrum,2
decubitis,4
fluoroscopy,9
kidney,277
lumen,62
ventral,24
brown,6
sharp,22
nonunion,2
vestibular,4
brittle,14
abnormal,401
cyst,89
thyroglossal,3
hepatic,15
urgent,6
hematopoiesis,9
polymyositis,9
synovium,17
infection,390
umbilicus,48
hypertrophic,37
hypointensity,4
talar,6
teres,1
pseudotumor,16
person,1
puncture,11
occlusion,32
pheochromocytoma,19
morbidity,68
local,11
leiomyoma,2
anemia,7
castleman,3
dehiscence,6
anastomotic,2
globus,7
cortical,188
copper,7
corticospinal,1
embolism,13
rapid,39
weight,7
spin,2
para-aortic,2
tube,40
pilocytic,13
metabolic,6
standing,8
hemangiopericytoma,1
fallot,32
crossed,13
mediastinum,108
round,82
follow-up,35
lead,14
diagnosis,675
testis,114
plate,94
transtentorial,1
ectasia,34
intact,34
hiatal,5
macroscopic,2
straightened,1
liposarcoma,5
of,148
renovascular,8
spermatic,56
lower,369
ollier,11
epithelioid,2
circular,5
v,2
occiput,5
adenopathy,26
great,19
ureteropelvic,8
measurement,13
contiguous,38
epithelium,28
chondrolysis,18
esophagus,114
calcaneal,4
adenocarcinoma,12
sigmoid,13
radius,61
vermis,27
medullary,57
enchondroma,3
torus,3
grafting,2
distension,23
multiple,405
width,10
fever,147
vitreous,1
ependyma,5
acromioclavicular,1
bronchiectasis,46
osteochondrosis,4
osteosclerosis,25
average,39
urinary,102
esophagogastric,6
resolution,7
impaction,6
pectus,30
tonsillar,2
phase,88
bulb,10
here,3
ovale,3
compact,1
synovial,4
prone,23
cloverleaf,8
bubble,7
outlet,8
ptosis,4
planar,1
ablation,15
brisk,4
duct,58
terminale,2
posterolateral,20
carcinoid,2
origin,172
calcium,95
abducens,2
tibial,3
vertebra,24
modiolus,1
norwood,2
keratin,5
reversible,9
peritoneum,28
osteochondromatosis,2
neurogenic,18
plane,16
pituitary,35
lingula,3
hydronephrosis,26
calculi,2
lymphangiectasis,3
thromboembolism,4
neuritis,1
glass,7
bilious,28
wrist,43
hindfoot,26
lymphoma,78
suppression,2
containing,2
femur,167
nephrectomy,3
duodenum,63
propria,3
alta,1
temporal,22
pyloric,9
hematogenous,26
thrombus,12
chordoma,1
monitored,4
volvulus,83
jones,4
otitis,21
abortion,1
steeple,3
diaphysis,6
midfoot,7
oxygen,23
portal,80
osteotomy,7
nephrocalcinosis,9
uterus,34
velocity,5
embolus,1
abnormality,1
glioma,44
defect,74
perivesical,1
compartment,2
extended,10
cord,116
craniosynostosis,35
obstructive,33
endocardium,2
synthetic,3
lipid,4
viability,7
amorphous,2
chondromalacia,1
belly,25
folds,27
cuneiform,2
short,303
healing,72
fragment,3
hepatocellular,4
focal,158
vertebral,66
nephrostomy,1
periosteum,30
varices,2
cranial,81
manubrium,3
situ,1
circumscribed,45
damage,5
syndrome,97
substantia,1
fibrosarcoma,5
globular,5
islet,1
boutonniere,1
rib,1
not,30
scleroderma,6
elongated,32
trichobezoar,2
acroosteolysis,6
lunate,15
ileocecal,10
calvarium,14
epididymis,43
cesarean,3
true,2
atypical,22
post-operative,9
non-union,1
gaseous,4
scaphocephaly,7
restricted,1
clustered,2
genitalia,6
diverticulitis,11
granulation,9
subphrenic,1
apophysis,7
coats,1
myocardial,16
abdominal,59
rings,6
cranium,5
kimura,1
medulloblastoma,29
temporary,4
tamponade,2
embolization,36
cellulitis,24
ovarian,12
arcuate,1
pulmonic,1
subpleural,13
cholangiopancreatography,1
medulla,40
callosum,26
retrolental,1
falx,1
hepatitis,13
scalene,3
hepatis,8
syphilis,6
motion,60
penis,3
cervical,54
goiter,1
human,13
ossifying,4
larynx,18
arteriosus,28
epiphysis,153
missile,1
caffey,6
choroid,57
vessel,54
dissecans,5
seronegative,1
serosanguinous,1
mastoid,8
dorsal,52
axonal,1
process,151
lung,76
rhabdomyoma,5
epiploic,8
plasma,2
osteolysis,9
dedifferentiated,2
mdp,1
fused,43
nuclear,22
rhabdoid,10
rectangular,1
vagina,35
avascular,38
nostril,4
dilatation,100
transarterial,2
motility,11
subtalar,6
lymphangioleiomyomatosis,4
interpeduncular,2
airway,123
deformity,218
angulated,2
cor,1
morphology,12
screening,15
trigeminal,2
parotitis,6
pectoralis,3
porencephaly,12
fibroid,11
ascending,47
stasis,11
right,813
too,2
mass,19
complication,94
intermedia,2
aneurysm,52
neurovascular,1
space,62
pseudocapsule,7
cerebri,3
brodie,1
villonodular,3
thymoma,11
juvenile,15
gutters,2
cutaneous,22
inner,3
sequence,2
sublingual,10
atrophic,7
calyx,5
urethra,98
choanal,13
microcirculation,3
renal,205
tunica,2
residual,49
contents,34
retraction,9
hirschsprung,11
cul-de-sac,2
teardrop,2
administration,1
dura,4
hyperkeratosis,1
fat,9
infertility,5
several,136
18,9
infantile,2
symptom,33
continuous,39
endotracheal,6
collateral,43
transplantation,33
reticular,7
sinding-larsen-johansson,1
loop,5
symmetrical,6
proteinosis,9
cystectomy,4
pericardiocentesis,3
tree,40
developmental,121
contracture,9
stomach,85
mesencephalon,2
cardiovascular,2
bronchitis,2
perineum,6
ganglioneuroma,18
facet,22
differentiated,3
transfer,3
gastritis,3
intravascular,5
attenuation,93
distended,33
full-term,5
function,131
neutral,7
arachnoiditis,1
enteritis,1
supracondylar,1
rhabdomyosarcoma,41
location,237
early,4
compression,152
vertical,76
visceral,2
choledochal,7
pulmonale,1
root,12
mental,51
surgical,15
sphenoid,20
distal,401
palate,31
fusion,132
adhesion,1
arthropathy,17
capillary,51
hand,6
multilobulated,7
chronic,212
atrophy,52
unilateral,191
sagittal,44
aortopulmonary,1
malleolus,3
thick,62
coarse,16
lytic,32
radiopharmaceutical,7
elliptical,2
penile,2
deviation,28
hydrogen,6
ovoid,6
rectum,49
hallux,5
intensity,34
clubbing,7
completed,2
articular,32
bezoar,4
blockage,2
hypointense,51
metallic,4
basilar,20
bundle,1
lymphangiomatosis,3
magna,9
ap,15
complex,167
parathyroid,21
suggestive,61
testicular,1
pneumopericardium,10
seventh,18
forearm,23
insignificant,1
endometriosis,3
return,45
upright,4
branching,28
legg-calve-perthes,17
infundibulum,2
ligament,61
hemithorax,4
open,4
hemipelvis,2
sclerosis,144
microscopic,27
diabetes,15
gradient,10
pigmented,3
arterial,58
intraspinal,19
ureterovesical,3
meningocele,4
neonatal,160
intermediate,28
minor,35
jaundice,28
hemosiderosis,11
unknown,115
hard,3
olfactory,1
bile,48
fibromatosis,1
straining,4
breast,6
bourneville,4
lymphadenopathy,47
bronchus,59
melanoma,5
fracture,465
hemangioendothelioma,9
projection,27
place,20
microcalcifications,1
intussusception,123
view,16
achilles,2
chondroblastoma,7
ganglion,26
pineocytoma,2
large,379
myocardium,12
uncomplicated,2
enzyme,12
claw,1
body,117
scarring,12
intraabdominal,11
ulcerated,1
mediastinal,8
osteochondritis,10
ebstein,1
permeative,15
fasciitis,11
neuropathic,4
retroflexed,1
shape,83
hyaline,3
blalock-taussig,2
uremia,7
epigastric,1
bone,340
leukemia,97
fraction,1
acquired,63
pendulous,1
osteosarcoma,63
astrocytoma,18
interatrial,1
parapharyngeal,2
hemiatrophy,2
denervation,4
gaucher,5
infiltrate,17
appendicitis,56
basion,3
cysticercosis,2
hypoglycemia,4
unicameral,10
dislocation,136
arch,133
intraductal,2
demineralization,5
detachment,1
angiofibroma,7
retrobulbar,5
ascites,17
stenosis,168
buccal,1
osseous,86
auditory,4
lesser,9
cerebellar,2
ring,5
epiglottis,19
intimal,1
pedunculated,17
t1,18
tumor,836
flow,53
spread,28
advanced,49
duodenal,10
dissection,19
disappearance,5
occlusive,6
index,4
layer,2
intracavitary,5
ninth,2
orbital,5
sacrum,13
meningoencephalitis,8
transplacental,1
retinal,1
case,1
serpentine,1
vena,67
nasopharynx,17
polychondritis,2
diaphragm,94
papilloma,3
meningitis,38
appendix,60
system,96
imaging,93
midline,137
paraganglioma,1
paraspinal,13
clinical,6
pulse,2
composition,11
real-time,1
ill-defined,11
may,1467
solid,183
digits,40
medullaris,1
esophageal,5
aortic,184
after,408
cavity,89
sternocleidomastoid,12
sepsis,45
hemispheric,6
paraneoplastic,1
inflamed,9
eroded,4
guidance,6
conus,1
arthrography,3
musculoskeletal,2
spinal,84
orifice,8
intrapericardial,4
intraluminal,11
malabsorption,10
gi,55
adenitis,2
patellofemoral,1
leiomyosarcoma,7
section,5
monoarticular,4
retrieval,4
inadequate,27
pallidus,7
splint,1
stalk,3
heterotopic,9
deltoid,1
chondroid,17
meckel,6
hand-schuller-christian,17
giant,48
ct,4
through,14
noninvasive,10
myelinolysis,2
reported,236
duplication,172
localization,20
football,3
female,80
inferior,115
3,6
spondylitis,8
multisystem,2
hypoperfusion,2
pachymeningitis,1
gastric,13
perirenal,3
common,43
patellar,6
obturator,5
retroperitoneum,36
retardation,59
single,169
infusion,3
pulposus,1
capital,3
choriocarcinoma,7
post-op,2
much,1
dysplasia,281
conventional,6
lacunar,9
mineralization,32
known,230
metaplasia,2
ossicle,4
consolidated,3
sarcoidosis,20
iliopsoas,5
vein,238
c,1
ileum,56
rugger,5
matter,142
hypothermia,4
deposition,39
coronary,102
ultrasound,279
stone,19
artery,440
sternoclavicular,1
infarct,15
needle,11
petrous,4
pharynx,12
congenital,621
ossified,28
fistula,63
concave,14
bulbar,1
feeding,13
esophagitis,5
horizontal,51
lymphoproliferative,2
lymphedema,1
hygroma,5
low-density,3
perihilar,10
valve,142
sail,1
vasculature,21
angiomatosis,8
pyramids,16
rest,5
dysgenesis,24
tubule,1
at,5
disrupted,4
cirrhosis,14
ventilation,34
transferred,2
megaureter,3
isoechoic,12
orchiopexy,5
urine,46
enchondromatosis,39
pleomorphic,3
interlobular,1
atlas,5
anomalous,53
vi,1
transection,6
hyperemia,14
bilateral,296
pancreas,60
bicipital,1
intramedullary,7
cloud-like,11
sling,25
malposition,9
nephroureterectomy,1
patent,89
cerebral,28
recurrence,11
double,8
cholangiography,1
depressed,22
direct,14
changed,13
placenta,1
fibrosus,2
intrahepatic,2
fluoroscopic,12
paranasal,18
tumoral,3
concentric,12
membrane,46
amount,87
psoas,8
dysfunction,1
falciform,8
oropharyngeal,1
fixed,14
multifocal,33
mesentery,26
synovitis,32
spherical,13
absence,249
subcortical,20
hydrocephalus,101
siderosis,1
cancer,22
splenium,2
coccyx,19
crescent,9
intratesticular,6
angiitis,1
displaced,71
microlithiasis,8
dilated,137
appendectomy,4
frontal,22
calcinosis,3
amnion,8
screen,1
reaction,58
ruptured,17
caroli,6
serpiginous,11
cystotomy,1
vp,3
multilocular,27
lithium,3
amyloidosis,2
transcatheter,13
chondromyxoid,1
osteochondroma,25
eighth,6
sturge-weber,16
suprascapular,1
unilocular,6
paratracheal,1
nervous,43
water,11
gliosis,5
hypothalamus,4
angioma,2
hydromyelia,4
definitely,3
sacroiliac,6
indeterminate,9
inflammation,85
polyarticular,16
hereditary,22
autoimmune,2
extraocular,2
barium,88
hip,7
anastomosis,13
coil,3
supratentorial,22
horseshoe,29
contrast,35
iron,2
radiation,7
fibrous,139
magnum,19
lissencephaly,37
cherubism,10
tethered,22
gallstone,2
plexus,63
food,1
watershed,5
intraventricular,14
mylohyoid,2
prostatic,20
focus,56
ankylosis,21
enlargement,160
bronchiolectasis,1
pancreatitis,18
peritonitis,50
donor,4
left,214
mandible,34
jejunum,13
bilobed,6
surgery,272
stratified,1
bleeding,88
reflux,143
intraparenchymal,4
willis,5
series,4
dynamic,12
thymus,33
adnexa,6
demyelination,11
assessment,24
long,49
post,8
malgaigne,2
agent,4
testes,26
sonography,95
omentum,37
retrograde,17
penetrating,2
symptomatic,74
hyoid,9
kyphosis,43
intracranial,122
stent,6
mesoblastic,13
sinotubular,2
costophrenic,7
core,2
subdural,61
neurenteric,2
epidural,21
external,26
overuse,3
pain,1
traction,2
caseating,2
choledocholithiasis,4
moderate,57
s,3
fontan,2
cystic,352
rubella,16
expansile,23
sinusoid,2
vascular,28
anteroposterior,4
oxycephaly,4
pseudarthrosis,13
codman,12
aggressive,116
intrauterine,38
spectroscopy,8
margin,46
pharyngeal,3
contralateral,48
distorted,7
tortuous,7
central,170
myxoma,2
apex,8
transitional,2
in,4
pregnancy,20
pneumonia,99
sickle,46
obscured,9
parenteral,6
ovaries,14
urachus,48
right-to-left,3
sarcoma,98
perpendicular,32
hypoplastic,2
clitoris,1
intravenous,18
arteriovenous,12
failure,82
marrow,142
fibula,43
position,7
trauma,265
uremic,2
distraction,13
sheath,22
prominent,138
orchiectomy,4
teratoma,47
angioplasty,13
protuberance,4
treatment,618
follow-through,3
encephalotrigeminal,8
fibroma,19
newborn,73
inhibitor,1
axillary,1
bland,12
gutter,1
mucosa,62
striatum,5
promontory,1
thalamus,10
nephroma,15
achalasia,18
versus,4
osteomalacia,17
soft,278
abdomen,151
enlarged,182
dyskinesia,3
duodenojejunal,10
abuse,73
punctate,18
asplenia,22
ulnar,51
torso,4
paralysis,9
wound,9
subcutaneous,53
meningioma,2
adipose,9
irregular,122
chyle,5
nodule,47
chondrodysplasia,18
fibroelastosis,4
poorly,11
oligemia,10
decreasing,10
percutaneous,35
flask,3
side-to-side,1
aphthous,1
eccentric,29
pathologic,17
proliferation,106
centrilobular,1
arachnoid,2
proton,1
hyperthyroidism,5
indolent,8
lines,2
symphysis,13
bacterial,2
cell,134
before,142
figure,6
nonossifying,9
hyperextension,8
cerebellopontine,11
technetium,11
sinusitis,16
scattered,15
bearing,7
first,421
musculature,12
chemoembolization,1
ewing,2
hypovascular,1
venous,130
inspiration,20
tympanic,1
closed,1
intratumoral,3
processus,33
invasive,47
trisomy,9
unstable,29
cortex,185
interstitium,16
sac,6
myometrium,1
filum,2
hemoperitoneum,4
hemarthrosis,20
