total,2
anastomosis,1
hyperenhancing,2
cava,13
maximum,1
scimitar,1
avascular,3
thickened,17
elongated,5
umbilical,17
joint,60
ovoid,7
infection,3
vomiting,1
sling,1
unknown,2
rounded,14
epicondyle,1
bright,12
ostium,4
truncus,1
glass,1
radiology,1
pressure,1
c3,1
occipital,6
vaginal,1
forearm,6
after,21
circumscribed,9
uterine,1
third,25
age,2
defect,3
needle,1
complication,1
pseudarthrosis,2
average,1
nasal,3
coccyx,2
iliopsoas,1
ileum,7
parietal,3
bowel,88
intensity,4
not,4
extremity,10
stress,4
unremarkable,7
neonatal,1
suture,7
fibula,19
mastoid,3
maxilla,1
isodense,4
talonavicular,1
scalloping,2
distorted,1
ulnar,10
intravenous,3
metaphysis,26
inguinal,7
intrapericardial,1
hemispheric,1
metatarsal,9
coalition,3
posterolateral,3
fragment,6
tc-99m,1
infant,3
width,1
hemipelvis,4
vascularity,27
hemithorax,13
brain,23
lipoma,1
density,93
dextroscoliosis,1
water,1
intra-operative,1
perforation,2
spherical,1
structure,28
heterogenous,23
duodenum,35
pneumoperitoneum,2
hepatis,4
laceration,3
stricture,3
spine,37
round,17
lobulated,14
hydrocele,2
straightened,1
ureter,15
hemorrhage,15
short,34
displacement,22
malalignment,1
auditory,1
shifted,5
non-enhancing,1
thumb,7
atrophy,2
intraperitoneal,5
ectopia,2
lung,52
defined,3
and,1
extension,30
gi,15
saccular,1
sella,2
diaphysis,19
collapsed,7
renal,38
spinal,13
consolidation,5
x-ray,27
membrane,1
ligament,4
continuous,5
velocity,3
peduncle,1
hippocampus,1
belly,1
neonate,2
contusion,2
blood,26
cardiomyopathy,1
focal,40
biliary,3
mass,9
s,1
semiovale,2
intramural,1
interlobular,1
ethmoid,3
ischemia,1
narrowed,16
stomach,34
popcorn,1
calcification,25
tethered,1
irregular,24
testis,5
longitudinal,8
color,9
voiding,4
vascular,7
colostomy,1
graft,2
expansion,11
folds,3
chondromalacia,1
hypertrophic,1
suprasellar,4
view,15
ossification,22
biopsy,6
echogenic,30
deviated,3
punctate,7
proteinuria,1
coronal,63
splenic,4
multilobulated,4
uptake,1
left,152
symmetric,14
metopic,1
oropharynx,2
sartorius,1
level,2
mineralization,2
probably,4
lucent,22
thyroid,8
growth,8
stroma,1
tibial,13
cistern,2
forefoot,3
rectus,3
margin,11
osteopenia,9
bleeding,1
calcium,2
constipation,2
portable,3
switch,2
benign,2
atresia,4
portal,16
hard,1
pedunculated,1
wing,3
craniocervical,1
flexion,5
duplication,1
double,1
maximus,1
hepatic,6
plate,8
optiray,1
c-spine,2
delayed,23
stasis,2
non-bilious,1
muscle,29
residual,9
heterogeneous,53
mesentery,4
medius,2
contour,7
review,2
contents,3
bundle,2
hypertrophy,1
stellate,1
hyperechoic,7
petrous,2
fifth,11
survey,9
terminale,1
segmental,2
urinoma,1
thoracolumbar,3
didelphys,1
low-density,3
dislocation,10
t1/t2,2
venous,12
retroperitoneum,5
aorta,52
kawasaki,1
vertical,8
nasopharynx,2
synovium,2
triphasic,1
extracranial,1
metallic,1
radiography,1
retina,1
occlusion,3
intraaxial,2
lamina,6
calcaneus,7
amorphous,2
necrosis,10
fever,3
avulsion,4
spect,3
ground,1
trauma,6
fecalith,1
intracerebral,1
babygram,12
pubic,3
narrow,10
physis,13
bladder,58
subcortical,5
corpus,2
present,48
radius,32
linear,17
layered,2
proximal,132
thalamus,2
dolicocephaly,1
gastrocnemius,4
infrarenal,1
adenopathy,1
mandibular,1
anal,1
cartilaginous,3
patent,11
artery,111
straight,3
ovary,15
steeple,1
l2,1
valgus,1
internal,7
hyperinflated,1
digits,5
reversal,1
diaphragm,12
spiculated,3
improved,3
ectasia,2
vena,13
acquired,2
hypointensity,2
cirrhosis,1
ischemic,2
innumerable,3
caudal,2
floor,2
psoas,1
diverticulum,2
enhancement,106
neural,2
mesenteric,7
terminal,5
t6,1
hand,2
fontanelle,2
partially,19
extended,2
midline,40
chronic,12
prepontine,2
parallel,3
gastric,1
malformation,3
flow,19
gland,15
hip,5
unchanged,1
cerebellum,18
subcapsular,4
atrium,20
filum,1
high-density,2
lobular,5
non-sclerotic,1
centrum,2
atria,1
remodeling,3
limited,8
foramen,10
partial,11
spinous,6
conglomerate,2
synovitis,1
ng,4
axis,5
well-circumscribed,3
hypoperfusion,2
tortuous,11
horseshoe,2
flattened,6
t1,9
extensive,22
pulvinar,2
carina,4
through,1
ill-defined,10
mitral,2
lytic,20
sinusitis,1
elbow,13
intermediate,15
extracorporeal,1
congestion,3
base,4
percutaneous,1
optic,7
focus,7
polypoid,3
colon,43
periostitis,1
corrected,1
unilateral,2
ovaries,2
pellucidum,1
median,2
apophysis,2
inflamed,2
trunk,6
ultrasound,83
gutters,2
absent,18
several,17
scapular,2
noncommunicating,1
diffuse,48
reported,1
process,15
suspected,4
canal,10
collapse,3
quadriceps,1
vertex,1
routine,1
scaphoid,1
deep,1
meniscus,3
stable,3
deposition,1
pelvis,74
congenital,4
ring,1
impingement,1
respiratory,2
before,5
leptomeningeal,2
foreign,2
cerebellopontine,1
chest,113
brachium,1
globe,8
perirenal,1
osteomyelitis,3
circumference,1
suprarenal,7
anterolateral,2
nonenhancing,3
injury,4
minor,3
enlarged,62
falciform,1
retention,3
sclerosis,22
ductus,2
twin,1
positive,1
hyperintense,21
isoechoic,1
skeletal,9
intraoperative,1
septated,2
compressed,11
recess,2
pleural,8
dislocated,5
injection,1
void,2
wrisberg,1
diminished,6
rings,1
gyrus,1
attenuation,19
dilation,6
mandible,5
mediastinum,22
giant,4
bone,29
epiglottis,3
brachial,1
cortex,19
reaction,19
jugular,1
intraluminal,7
gallbladder,8
rupture,1
sheath,1
paracolic,2
ramus,3
parapharyngeal,2
arteriosus,2
line,1
lobe,42
hypoenhancing,2
handle,1
inlet,3
flask,2
patellar,2
lumbosacral,1
chiari,1
invasion,3
imaging,2
thick,5
insertion,5
callosum,2
sign,10
inspiration,1
dystrophic,1
tongue,5
known,4
saturation,2
shift,1
border,3
fetus,4
expanded,3
hilum,8
wedge-shaped,1
vastus,3
dermatomyositis,1
arteriovenous,1
aortic,20
groin,1
skull,28
incomplete,4
azygos,1
moderator,1
greater,2
thyrocervical,2
fourth,20
complicated,2
arterial,13
intraabdominal,1
malignant,2
cavity,5
pattern,1
expansile,19
aggressive,6
black,1
high,13
hydrocephalus,19
abdominal,4
acute,9
hernia,3
subfalcine,1
premature,4
pericardium,1
urinary,6
well-defined,10
ureteropelvic,1
ileostomy,2
grade,2
diastolic,1
sternocleidomastoid,3
reflux,15
hemisphere,9
movie,1
tuberculosis,1
bronchus,12
macroscopic,1
narrowing,38
contiguous,4
medulla,3
dorsal,5
tract,3
large,148
contrast,21
craniosynostosis,2
obscured,1
invaginated,1
stain,1
rhabdoid,1
nuclear,2
matter,14
coarctation,4
bones,61
multiple,103
sphenoid,14
puncture,1
chemotherapy,1
fusiform,15
pyramids,3
paranasal,5
cavitary,3
small,151
feeding,2
radiolunate,1
trochlea,1
diploic,1
osteophyte,2
lumen,6
fissure,1
male,1
hepatitis,1
equivocal,1
stenosis,13
digit,8
intraspinal,1
therapy,2
fusion,16
non-occlusive,1
condyle,11
dynamic,2
finger,2
heart,44
clear,7
ap,10
clivus,2
origin,10
ankylosis,1
necrotizing,1
ganglia,4
asymptomatic,3
porta,4
definite,12
finding,1
abdomen,84
articular,2
capitate,1
depressed,2
arteries,26
gradient,6
lower,86
cervical,4
frontal,23
gall,1
ectopic,3
rootlets,1
testicle,12
subdural,9
tube,19
hypoechoic,22
evaluation,1
amount,33
deviation,6
papyracea,1
orogastric,1
cord,11
ground-glass,1
patella,6
great,2
glands,2
gluteal,1
lesion,136
thrombolysis,1
apical,1
ankle,12
semimembranosus,1
screening,2
fragmentation,4
sacroiliac,2
vagina,3
pelvic,2
permeative,4
increasing,1
subsegmental,1
contralateral,3
kyphosis,5
ureteral,2
effusion,23
anterior,99
femoral,76
shunt,12
adjacent,50
simple,1
air,1
fallen,3
tibiotalar,1
rectal,1
unstable,1
talar,2
peripheral,34
interstitial,10
guidance,3
enterocolitis,1
fascia,2
repair,3
parenchyma,23
xiphoid,1
urethra,11
pituitary,1
l3,1
pneumothorax,6
sagittal,43
rett,1
circumferential,2
femurs,1
epiphysis,25
comparison,8
ptosis,1
separation,1
lateralis,2
fluid-fluid,2
dissection,2
subcutaneous,12
indication,1
enlargement,25
horizontal,2
perihilar,1
treatment,5
developmental,1
global,1
nodule,5
scrotum,5
infiltrative,7
choledocholithiasis,1
cranial,6
drainage,9
sacral,1
urine,4
lymph,5
up,9
fluoroscopy,3
thymus,12
node,3
right,592
prominent,36
advanced,1
discharge,2
thigh,6
medullary,2
coarse,5
tibia,40
quadrant,37
hyperbilirubinemia,1
beam,1
procedure,6
drain,3
blunted,4
t4,1
gadolinium,17
multifocal,2
count,1
region,12
incidental,1
peritoneal,2
infusion,2
orbit,7
pouch,1
occluded,3
contracture,1
medium,2
sciatic,1
thickening,41
infero-lateral,1
chondroid,5
distension,2
intradural,1
bowed,3
may,8
sclera,1
ducts,2
plexus,1
barium,32
gastroesophageal,1
variance,2
thrombus,13
musculature,7
gluteus,3
superior,58
supratentorial,4
torsion,1
aspiration,1
cartilage,6
axillary,2
lines,1
convexity,2
concentric,2
airway,5
chemical,1
ligamentum,1
ruptured,1
scarring,2
humeral,4
appendicitis,1
possibly,7
progressive,6
periventricular,6
collecting,3
pregnancy,2
serpiginous,2
soft,101
epididymis,1
popliteal,12
arc,1
distention,5
fluid,123
newborn,6
triquetrum,1
fine,1
pyriform,2
cerebellar,1
retrobulbar,1
scaphocephaly,1
typical,2
t12,1
plafond,1
rami,1
subclavian,12
medial,63
erlenmeyer,2
death,1
bilateral,87
teres,1
invagination,1
negative,1
location,13
whole,2
paraspinal,14
mixed,14
treitz,1
appendix,4
supine,6
length,2
severe,13
pacemaker,2
nasogastric,9
neck,5
height,1
appendicolith,1
suggestive,13
tumor,11
anesthesia,1
jejunum,2
vestibulocochlear,1
facial,1
nonossifying,1
septa,1
slipped,1
supraclinoid,2
cardiac,3
bowing,12
malleolus,1
lateral,143
temporal,14
diagnosis,4
meniscal,1
facet,2
masticator,3
vertebral,16
white,15
reconstructed,2
iliac,9
fistula,6
seen,4
myocardium,6
cuboid,2
intramedullary,4
spontaneous,1
angulated,1
vessels,21
tenth,1
complete,14
motion,3
cavernous,4
hydrops,1
fallopian,2
feature,1
restricted,3
periosteal,19
gastroduodenal,1
volume,17
aerated,4
pulmonary,46
hyperemia,3
follow,10
carpometacarpal,1
sinuses,9
flank,2
band,1
lymphadenopathy,5
epidural,13
pertechnetate,1
dural,3
infiltration,2
vesicoureteral,7
plagiocephaly,1
artifact,3
septal,5
tendon,8
vertebra,3
t8,1
center,11
osseous,16
claw,2
t9,1
interstitium,1
inflammation,1
apex,3
heterotopia,1
of,8
neurovascular,2
intrathoracic,1
post,14
cecum,13
pyelogram,2
geographic,3
moderate,38
ureterocele,1
microcalcifications,1
orbits,4
pathologic,1
cuneiform,1
hyperintensity,16
increased,74
infiltrate,3
side,7
sharp,2
ascites,9
low,50
female,18
organ,1
ischium,3
nodes,2
centrilobular,1
complex,12
cough,1
intratesticular,2
common,9
tissue,119
wall,8
ultrasonography,1
osteolysis,1
instability,1
inverted,1
dome,2
transependymal,2
aneurysm,17
acquisition,1
keyhole,1
si,2
shallow,3
headache,1
medialis,1
second,29
galen,4
extraaxial,4
first,23
anechoic,11
screen,1
saphenous,1
healing,7
fat,3
resorption,9
supraclavicular,1
pleura,1
fracture,74
angular,1
echo,6
nodular,12
styloid,1
collateral,3
gray,1
bursa,1
ventricle,42
gestation,1
fibroma,2
duct,7
celiac,2
costophrenic,1
containing,1
femur,57
involution,1
umbilicus,4
enhancing,48
esophagus,23
uterus,7
phase,5
pharynx,1
5d,1
function,1
crossed,3
pneumatosis,5
membranous,1
nephrostomy,1
sinus,23
magnum,3
subluxation,9
pneumopericardium,1
displaced,24
concave,2
position,2
thoracic,13
cells,1
persistent,6
syndrome,1
possible,3
spermatic,4
ossified,6
be,8
adult,2
atrial,2
acromion,1
signal,3
grey,3
inner,1
submucosal,1
intervention,3
trabecula,1
proton,3
marrow,3
superolateral,3
cerebral,12
agenesis,3
abscess,11
tubular,20
healed,3
lipomatosis,1
retrograde,3
piriformis,1
minimal,20
leakage,2
junction,11
stone,3
bubble,1
trachea,37
microscopic,2
pontis,1
major,2
sessile,2
toe,3
body,20
deformity,13
urethral,3
bucket,1
radiopharmaceutical,1
fossa,18
obstructed,2
intact,4
spleen,12
capsule,1
plane,1
duodenojejunal,2
eroded,2
intestinalis,1
isointensity,1
system,4
oblique,1
scalp,2
t2,18
gender,1
pancreas,14
