wrist,1
epidermoid,7
cerebellum,1
atrium,2
pericarditis,2
remodeling,1
hereditary,3
foramen,1
partial,1
polycythemia,1
pneumatosis,1
hirschsprung,3
encephalitis,5
left,8
osteochondroma,1
mucinous,2
protein,2
wall,3
mitral,1
lytic,1
osteochondromatosis,2
cementoma,1
border,1
long,1
congestion,1
base,2
medullary,2
infectious,1
colon,9
imaging,3
connection,1
neuroenteric,2
known,1
trunk,1
angiomyolipoma,4
quadrant,1
several,2
diffuse,4
bowel,12
process,4
cancer,1
pneumoconiosis,1
trisomy,1
meniscus,1
deposition,1
pelvis,2
congenital,49
arrhythmogenic,1
hepatomegaly,1
metastasis,12
foreign,5
distance,1
calcifications,18
chest,11
arthropathy,4
mesenchymal,2
x,3
hematogenous,1
osteomyelitis,18
fallen,1
retinoblastoma,3
meningioma,3
leukemia,19
injury,5
anomalous,4
proximal,7
truncus,3
asthma,1
ductus,1
variant,4
thyroiditis,1
hyperintense,1
skeletal,1
inguinal,5
incomplete,1
spondylitis,1
multiforme,1
contusion,2
nodosa,4
tethered,2
fibrosarcoma,1
bone,6
meniscofemoral,1
dermoid,8
cortex,1
reaction,4
pneumatocele,4
jugular,1
flap,1
sheath,9
arteriosus,1
lobe,2
granuloma,5
chiari,1
plexiform,3
mental,1
thick,1
intra-abdominal,1
sign,1
left-to-right,1
limited,2
duplication,11
fetus,3
rosai-dorfman,1
pancreatitis,4
arteriovenous,2
aortic,13
skull,4
uterus,5
infection,43
water-soluble,1
fourth,2
may,19
subluxation,1
malignant,7
pattern,1
teratoma,15
high,2
infarction,2
acute,11
hernia,14
premature,2
lymphadenitis,1
well-defined,4
appendagitis,1
pineocytoma,2
globe,1
synovitis,6
grade,1
eosinophilic,3
reflux,2
morphology,1
tuberculosis,5
cystadenoma,1
narrowing,2
certain,1
noncalcified,1
dorsal,1
large,7
contrast,1
window,1
acroosteolysis,1
rhabdoid,4
vaginal,1
matter,1
coarctation,3
failure,1
multiple,28
diagnosis,37
atherosclerosis,4
diabetes,1
cavitary,5
small,16
spiculated,2
rickets,14
demyelinating,1
of,3
external,1
hepatitis,1
segmental,1
anomaly,1
therapy,4
fusion,1
brain,5
finger,1
heart,11
clear,10
transplantation,1
ruptured,1
emphysema,2
denervation,1
definite,2
abdomen,4
arteries,3
sepsis,3
lower,4
abnormal,3
hyperplasia,4
frontal,2
ectopic,5
testicle,2
subdural,3
tube,3
possible,2
gastroenteritis,1
avascular,2
cord,6
adrenal,1
lesion,11
splenectomy,1
upper,3
vagina,1
turner,1
pelvic,1
subsegmental,1
kyphosis,1
ureteral,2
effusion,2
connective,4
intussusception,5
femoral,11
shunt,8
adjacent,6
simple,2
polycystic,3
air,1
hodgkin,1
fibromuscular,3
adenitis,1
peripheral,1
autoimmune,1
extremity,1
aortopulmonary,1
persistent,1
radiolucent,1
osteoblastoma,4
parenchyma,1
pituitary,2
pneumothorax,5
epiphysis,1
anterolateral,1
vascular,5
facial,1
spine,4
enlargement,5
empyema,1
tuberculous,1
dysgenesis,1
tapvr,1
possibly,3
lymphoma,50
infiltrative,1
thymic,3
granulomatous,1
retardation,2
drainage,1
lymph,1
up,1
wilms,4
thymus,2
node,1
right,14
short,6
differentiated,1
unilateral,2
absent,2
tetralogy,2
inflammatory,3
glioma,3
ileus,7
neuritis,2
procedure,1
multifocal,4
epiploic,1
neonatal,5
uncertain,1
rupture,1
rheumatoid,4
functional,2
thyroglossal,3
intervention,1
thickening,2
soft,8
plexus,3
flexion,1
location,6
juvenile,1
superior,2
supratentorial,3
torsion,4
aspiration,1
ependymoma,10
concentric,1
airway,3
internal,1
osteogenesis,8
appendicitis,10
sarcoidosis,4
neoplasm,13
pregnancy,3
angioplasty,1
septic,1
fluid,12
cruciate,1
hypoglycemia,1
rapid,3
pyriform,1
extension,4
typical,3
subclavian,3
medial,2
hypoplastic,2
neurofibroma,7
inflammation,1
arthritis,13
paraspinal,1
maffucci,1
oligemia,1
second,1
pilocytic,1
length,1
severe,16
lymphangioma,3
neck,3
suggestive,1
tumor,58
seronegative,1
psoriatic,1
takayasu,1
stent,1
craniopharyngioma,1
germ,12
nonossifying,1
giant,3
fibrous,13
rhabdomyoma,1
lateral,5
pleomorphic,2
fusiform,3
disorder,2
histiocytosis,12
lupus,1
distortion,1
vertebral,1
white,3
strain,1
hemosiderosis,1
fistula,6
seen,2
myocardium,1
optic,4
complete,2
structure,1
gallstone,1
goiter,1
diaphragmatic,4
aerated,1
pulmonary,11
follow,1
glioblastoma,1
sinuses,1
cell,35
distal,9
dural,1
invasive,2
septal,6
tendon,6
arch,8
perineuroma,1
achondroplasia,3
colitis,3
chemotherapy,1
thymoma,1
papilloma,3
sliding,1
cecum,1
osteoporosis,3
ureterocele,2
atherectomy,1
synovial,8
increased,6
sharp,1
low,1
pneumopericardium,1
trauma,31
syphilis,1
complex,8
chyle,1
tissue,16
osteolysis,2
lymphatic,3
aneurysm,3
endometriosis,3
sinusitis,1
extraaxial,1
first,2
fossa,3
neurofibromatosis,6
gray,1
bilateral,12
embryonal,1
pertussis,1
fracture,13
volvulus,5
echo,1
nodular,9
stenosis,14
subglottic,1
count,2
bones,13
fibroma,8
duct,4
descending,1
hemangioblastoma,1
containing,1
enhancing,4
esophagus,2
bicornuate,1
function,1
anemia,1
ovarian,7
sinus,4
veins,1
displaced,1
buckle,1
vasculitis,3
adenoma,5
diastrophic,1
ossified,1
be,19
rhabdomyosarcoma,25
mesoblastic,4
medium,1
agenesis,10
tubular,4
lipomatosis,3
calcification,1
periostitis,2
carcinomatosis,1
trachea,1
plasmacytoma,1
artifact,2
irregular,2
scleroderma,3
child,7
body,6
deformity,1
urethral,6
myocarditis,2
obstructed,3
intact,2
spleen,1
fingers,1
carcinoma,23
astrocytoma,6
system,1
polyostotic,1
pancreas,5
